Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance
ST,2547,RHO,1472,DUS,345,,0,321,36.40539932250977,28.086200714111328,51.289501,6.766780000000001,2362.973235060586
ST,2547,RLG,772,AYT,1688,,0,73G,53.9182014465,12.2783002853,36.898701,30.800501,2366.3848176744204
ST,2547,RLG,772,PMI,3998,,0,73G,53.9182014465,12.2783002853,39.551700592,2.73881006241,1751.4688907550278
ST,2547,SKP,1737,SXF,337,,0,73G,41.961601,21.621401,52.380001,13.5225,1308.3884645935814
ST,2547,SXF,337,AYT,1688,,0,73G,52.380001,13.5225,36.898701,30.800501,2186.3949644951335
ST,2547,SXF,337,SKP,1737,,0,73G,52.380001,13.5225,41.961601,21.621401,1308.3884645935814
ST,2547,TLS,1273,BRS,490,,0,ER4,43.629101,1.36382,51.382702,-2.71909,914.7114514488928
ST,2547,TLS,1273,CEG,519,,0,ER4,43.629101,1.36382,53.1781005859375,-2.977780103683472,1108.5872615340015
ST,2547,TLS,1273,XFW,362,,0,319,43.629101,1.36382,53.5352783203125,9.835556030273438,1263.5644605307093
ST,2547,TXL,351,AYT,1688,,0,321,52.5597,13.2877,36.898701,30.800501,2211.772563765338
ST,2547,VIE,1613,BRE,353,,0,319,48.110298156738,16.569700241089002,53.0475006104,8.78666973114,775.962576377031
ST,2547,XFW,362,TLS,1273,,0,319,53.5352783203125,9.835556030273438,43.629101,1.36382,1263.5644605307093
SU,130,AAQ,4353,LED,2948,,0,320 319,45.002101898193,37.347301483154,59.80030059814453,30.26250076293945,1711.9137001755055
SU,130,AAQ,4353,SVO,2985,,0,320 319,45.002101898193,37.347301483154,55.972599,37.4146,1219.8727581154749
SU,130,AER,2965,KRR,2960,,0,319,43.449902,39.9566,45.034698486328,39.170501708984,187.01406693759296
SU,130,AER,2965,LED,2948,,0,319 320,43.449902,39.9566,59.80030059814453,30.26250076293945,1932.5901359882016
SU,130,AER,2965,SVO,2985,,0,321 738 320,43.449902,39.9566,55.972599,37.4146,1404.1580801802877
SU,130,AGP,1230,SVO,2985,,0,320,36.67490005493164,-4.499110221862793,55.972599,37.4146,3781.208631207791
SU,130,AMS,580,LED,2948,Y,0,737,52.308601,4.76389,59.80030059814453,30.26250076293945,1773.4333621165304
SU,130,AMS,580,SVO,2985,,0,321 320,52.308601,4.76389,55.972599,37.4146,2144.3494751474104
SU,130,ARH,4362,LED,2948,,0,A81 319,64.60030364990234,40.71670150756836,59.80030059814453,30.26250076293945,759.0356873912192
SU,130,ARH,4362,SVO,2985,Y,0,735,64.60030364990234,40.71670150756836,55.972599,37.4146,976.136008359219
SU,130,ARN,737,LED,2948,,0,319,59.65190124511699,17.918600082397,59.80030059814453,30.26250076293945,691.1604065406306
SU,130,ARN,737,SVO,2985,,0,320,59.65190124511699,17.918600082397,55.972599,37.4146,1219.7644799227637
SU,130,ASF,2966,SVO,2985,,0,320 319,46.2832984924,48.0063018799,55.972599,37.4146,1303.3969099307599
SU,130,ATH,3941,SVO,2985,,0,320 321,37.9364013672,23.944499969499997,55.972599,37.4146,2241.938065508801
SU,130,AYT,1688,LED,2948,,0,763,36.898701,30.800501,59.80030059814453,30.26250076293945,2546.8319969944155
SU,130,AYT,1688,ROV,2964,,0,319,36.898701,30.800501,47.493888,39.924722,1395.286526781463
SU,130,AYT,1688,SVO,2985,,0,321 320,36.898701,30.800501,55.972599,37.4146,2178.2416743249396
SU,130,BCN,1218,LED,2948,,0,763 320,41.2971,2.07846,59.80030059814453,30.26250076293945,2821.9254004407494
SU,130,BCN,1218,SVO,2985,,0,321,41.2971,2.07846,55.972599,37.4146,3017.4220117471777
SU,130,BEG,1739,SVO,2985,,0,320 321 733 738 319,44.8184013367,20.3090991974,55.972599,37.4146,1725.4069824020917
SU,130,BLQ,1538,SVO,2985,,0,320,44.5354,11.2887,55.972599,37.4146,2229.565679627245
SU,130,BOJ,1191,LED,2948,,0,320,42.56959915161133,27.515199661254886,59.80030059814453,30.26250076293945,1925.102936115835
SU,130,BRU,302,SVO,2985,,0,320 319,50.9014015198,4.48443984985,55.972599,37.4146,2229.6195394743418
SU,130,BUD,1489,SVO,2985,,0,320,47.429759999999995,19.261093,55.972599,37.4146,1562.8620264303247
SU,130,CDG,1382,LED,2948,,0,320,49.012798,2.55,59.80030059814453,30.26250076293945,2132.869085671619
SU,130,CDG,1382,LYS,1335,Y,0,320 319,49.012798,2.55,45.725556,5.081111,412.1822795162985
SU,130,CDG,1382,SVO,2985,,0,320 321,49.012798,2.55,55.972599,37.4146,2453.6298462232407
SU,130,CDG,1382,TLS,1273,Y,0,319 320,49.012798,2.55,43.629101,1.36382,605.5086585177064
SU,130,CPH,609,SVO,2985,,0,320,55.617900848389,12.656000137329,55.972599,37.4146,1539.8370821702883
SU,130,DME,4029,LED,2948,,0,319 320,55.40879821777344,37.90629959106445,59.80030059814453,30.26250076293945,666.8838408232717
SU,130,DME,4029,NCE,1354,,0,320,55.40879821777344,37.90629959106445,43.658401489300005,7.215869903560001,2540.932243841707
SU,130,DNK,2941,SVO,2985,,0,SU9,48.357200622558594,35.100601196289055,55.972599,37.4146,861.2478819363384
SU,130,DOK,2940,SVO,2985,,0,320 SU9 319,48.07360076904297,37.73970031738281,55.972599,37.4146,878.6075162414012
SU,130,DRS,338,SVO,2985,,0,SU9,51.1328010559082,13.767200469970703,55.972599,37.4146,1642.5570101490437
SU,130,DUS,345,LED,2948,,0,319,51.289501,6.766780000000001,59.80030059814453,30.26250076293945,1740.7035232912685
SU,130,DUS,345,SVO,2985,,0,320 319,51.289501,6.766780000000001,55.972599,37.4146,2068.031491202012
SU,130,FCO,1555,LED,2948,,0,320,41.8002778,12.2388889,59.80030059814453,30.26250076293945,2351.480466684591
SU,130,FCO,1555,SVO,2985,,0,321 320,41.8002778,12.2388889,55.972599,37.4146,2399.0345611221537
SU,130,FRA,340,LED,2948,,0,319,50.033333,8.570556,59.80030059814453,30.26250076293945,1747.334999887726
SU,130,FRA,340,SVO,2985,,0,320 319,50.033333,8.570556,55.972599,37.4146,2022.40896714082
SU,130,GDZ,6933,SVO,2985,,0,320 319,44.5820926295,38.0124807358,55.972599,37.4146,1267.2663338543032
SU,130,GOJ,4274,SVO,2985,,0,320 SU9,56.23009872436499,43.784000396729,55.972599,37.4146,395.90039801088136
SU,130,GVA,1665,SVO,2985,,0,320 319,46.23809814453125,6.108950138092041,55.972599,37.4146,2410.8938165714076
SU,130,HAJ,352,SVO,2985,,0,320,52.461101532,9.68507957458,55.972599,37.4146,1831.4571281145118
SU,130,HAM,342,LED,2948,,0,319,53.630401611328,9.988229751586902,59.80030059814453,30.26250076293945,1406.5795130047638
SU,130,HAM,342,SVO,2985,,0,738 321,53.630401611328,9.988229751586902,55.972599,37.4146,1765.0547586927653
SU,130,HEL,421,SVO,2985,,0,319,60.317199707031,24.963300704956,55.972599,37.4146,873.8235282187748
SU,130,HER,1452,LED,2948,,0,320,35.3396987915,25.1802997589,59.80030059814453,30.26250076293945,2744.610064191211
SU,130,HER,1452,SVO,2985,,0,321,35.3396987915,25.1802997589,55.972599,37.4146,2474.930382776791
SU,130,HRK,6105,SVO,2985,,0,SU9 319,49.92480087280274,36.290000915527344,55.972599,37.4146,676.6677555329462
SU,130,KBP,2939,LED,2948,,0,A81,50.34500122070313,30.89469909667969,59.80030059814453,30.26250076293945,1052.1388738606681
SU,130,KBP,2939,SVO,2985,,0,321 320,50.34500122070313,30.89469909667969,55.972599,37.4146,761.2115590650217
SU,130,KGD,2952,LED,2948,,0,319 320,54.88999938964844,20.592599868774418,59.80030059814453,30.26250076293945,795.2644068554081
SU,130,KGD,2952,SVO,2985,,0,320,54.88999938964844,20.592599868774418,55.972599,37.4146,1065.4393477586316
SU,130,KLV,1579,LED,2948,Y,0,320,50.20299911499024,12.914999961853027,59.80030059814453,30.26250076293945,1528.4769722847566
SU,130,KLV,1579,SVO,2985,,0,320,50.20299911499024,12.914999961853027,55.972599,37.4146,1745.907209091586
SU,130,KRK,669,SVO,2985,,0,SU9,50.077702,19.7848,55.972599,37.4146,1343.5651144183207
SU,130,KRR,2960,AER,2965,,0,319,45.034698486328,39.170501708984,43.449902,39.9566,187.01406693759296
SU,130,KRR,2960,LED,2948,,0,319,45.034698486328,39.170501708984,59.80030059814453,30.26250076293945,1745.8254422988437
SU,130,KRR,2960,SVO,2985,,0,319 320 738,45.034698486328,39.170501708984,55.972599,37.4146,1222.4581001122292
SU,130,KUF,2993,LED,2948,,0,319 A81,53.504901885986,50.16429901123,59.80030059814453,30.26250076293945,1395.6198956940004
SU,130,KUF,2993,SVO,2985,,0,321 319 320,53.504901885986,50.16429901123,55.972599,37.4146,861.7311918930931
SU,130,KZN,2990,LED,2948,,0,A81,55.606201171875,49.278701782227,59.80030059814453,30.26250076293945,1216.8445674824823
SU,130,KZN,2990,SVO,2985,,0,319 320 SU9 321,55.606201171875,49.278701782227,55.972599,37.4146,741.9208244769895
SU,130,LED,2948,AAQ,4353,,0,320 319,59.80030059814453,30.26250076293945,45.002101898193,37.347301483154,1711.9137001755055
SU,130,LED,2948,AER,2965,,0,320 319,59.80030059814453,30.26250076293945,43.449902,39.9566,1932.5901359882016
SU,130,LED,2948,AMS,580,Y,0,737,59.80030059814453,30.26250076293945,52.308601,4.76389,1773.4333621165304
SU,130,LED,2948,ARH,4362,,0,A81 319,59.80030059814453,30.26250076293945,64.60030364990234,40.71670150756836,759.0356873912192
SU,130,LED,2948,ARN,737,,0,319,59.80030059814453,30.26250076293945,59.65190124511699,17.918600082397,691.1604065406306
SU,130,LED,2948,AYT,1688,,0,763,59.80030059814453,30.26250076293945,36.898701,30.800501,2546.8319969944155
SU,130,LED,2948,BCN,1218,,0,763 320,59.80030059814453,30.26250076293945,41.2971,2.07846,2821.9254004407494
SU,130,LED,2948,BOJ,1191,,0,320,59.80030059814453,30.26250076293945,42.56959915161133,27.515199661254886,1925.102936115835
SU,130,LED,2948,CDG,1382,,0,320,59.80030059814453,30.26250076293945,49.012798,2.55,2132.869085671619
SU,130,LED,2948,DME,4029,,0,320 319,59.80030059814453,30.26250076293945,55.40879821777344,37.90629959106445,666.8838408232717
SU,130,LED,2948,DUS,345,,0,319,59.80030059814453,30.26250076293945,51.289501,6.766780000000001,1740.7035232912685
SU,130,LED,2948,FCO,1555,,0,320,59.80030059814453,30.26250076293945,41.8002778,12.2388889,2351.480466684591
SU,130,LED,2948,FRA,340,,0,319,59.80030059814453,30.26250076293945,50.033333,8.570556,1747.334999887726
SU,130,LED,2948,HAM,342,,0,319,59.80030059814453,30.26250076293945,53.630401611328,9.988229751586902,1406.5795130047638
SU,130,LED,2948,HER,1452,,0,320,59.80030059814453,30.26250076293945,35.3396987915,25.1802997589,2744.610064191211
SU,130,LED,2948,KBP,2939,,0,A81,59.80030059814453,30.26250076293945,50.34500122070313,30.89469909667969,1052.1388738606681
SU,130,LED,2948,KGD,2952,,0,319 320,59.80030059814453,30.26250076293945,54.88999938964844,20.592599868774418,795.2644068554081
SU,130,LED,2948,KLV,1579,Y,0,320,59.80030059814453,30.26250076293945,50.20299911499024,12.914999961853027,1528.4769722847566
SU,130,LED,2948,KRR,2960,,0,319,59.80030059814453,30.26250076293945,45.034698486328,39.170501708984,1745.8254422988437
SU,130,LED,2948,KUF,2993,,0,319 A81,59.80030059814453,30.26250076293945,53.504901885986,50.16429901123,1395.6198956940004
SU,130,LED,2948,KZN,2990,,0,A81,59.80030059814453,30.26250076293945,55.606201171875,49.278701782227,1216.8445674824823
SU,130,LED,2948,MMK,2949,,0,319 A81,59.80030059814453,30.26250076293945,68.78170013427734,32.75080108642578,1005.6671365467652
SU,130,LED,2948,MRV,2962,,0,319,59.80030059814453,30.26250076293945,44.22510147094727,43.08190155029297,1933.6464364093115
SU,130,LED,2948,MUC,346,,0,319,59.80030059814453,30.26250076293945,48.353802,11.7861,1741.3146482685283
SU,130,LED,2948,MXP,1524,,0,320,59.80030059814453,30.26250076293945,45.6306,8.728110000000001,2122.4012098645853
SU,130,LED,2948,NCE,1354,,0,320,59.80030059814453,30.26250076293945,43.658401489300005,7.215869903560001,2371.2653865614834
SU,130,LED,2948,PRG,1587,,0,319,59.80030059814453,30.26250076293945,50.1008,14.26,1478.2519045457016
SU,130,LED,2948,RHO,1472,,0,763,59.80030059814453,30.26250076293945,36.40539932250977,28.086200714111328,2606.0757318862193
SU,130,LED,2948,ROV,2964,,0,A81 319,59.80030059814453,30.26250076293945,47.493888,39.924722,1505.750323407736
SU,130,LED,2948,SCW,2989,,0,A81,59.80030059814453,30.26250076293945,61.64699935913086,50.84510040283203,1132.8841642666312
SU,130,LED,2948,SIP,2942,,0,320 319,59.80030059814453,30.26250076293945,45.05220031738281,33.975101470947266,1658.475046300656
SU,130,LED,2948,SVO,2985,,0,321 320 738,59.80030059814453,30.26250076293945,55.972599,37.4146,599.2890097899882
SU,130,LED,2948,SXF,337,,0,319,59.80030059814453,30.26250076293945,52.380001,13.5225,1319.9980504047862
SU,130,LED,2948,VIE,1613,,0,319,59.80030059814453,30.26250076293945,48.110298156738,16.569700241089002,1572.0125498145649
SU,130,LED,2948,VKO,2988,,0,319,59.80030059814453,30.26250076293945,55.591499328599994,37.2615013123,625.448958263583
SU,130,LHR,507,SVO,2985,,0,320 333 321,51.4706,-0.461941,55.972599,37.4146,2508.499737203996
SU,130,LJU,1569,SVO,2985,,0,CR2,46.223701,14.4576,55.972599,37.4146,1920.7673110271307
SU,130,MAD,1229,SVO,2985,,0,321 320,40.471926,-3.56264,55.972599,37.4146,3420.3231202332972
SU,130,MLA,1606,SVO,2985,,0,319,35.857498,14.4775,55.972599,37.4146,2827.188281409125
SU,130,MMK,2949,LED,2948,,0,319 A81,68.78170013427734,32.75080108642578,59.80030059814453,30.26250076293945,1005.6671365467652
SU,130,MMK,2949,SVO,2985,Y,0,735,68.78170013427734,32.75080108642578,55.972599,37.4146,1443.4507177101002
SU,130,MRS,1353,CDG,1382,Y,0,319 321,43.439271922,5.22142410278,49.012798,2.55,652.8189452394907
SU,130,MRV,2962,LED,2948,,0,319,44.22510147094727,43.08190155029297,59.80030059814453,30.26250076293945,1933.6464364093115
SU,130,MRV,2962,SVO,2985,,0,319 321 320,44.22510147094727,43.08190155029297,55.972599,37.4146,1366.239878251544
SU,130,MSQ,2954,SVO,2985,,0,320 319,53.882499694824,28.030700683594,55.972599,37.4146,642.4033647000441
SU,130,MUC,346,LED,2948,,0,319,48.353802,11.7861,59.80030059814453,30.26250076293945,1741.3146482685283
SU,130,MUC,346,SVO,2985,,0,320,48.353802,11.7861,55.972599,37.4146,1927.3868688149125
SU,130,MXP,1524,LED,2948,,0,320,45.6306,8.728110000000001,59.80030059814453,30.26250076293945,2122.4012098645853
SU,130,MXP,1524,SVO,2985,,0,320 321,45.6306,8.728110000000001,55.972599,37.4146,2296.683432706158
SU,130,NBC,6969,SVO,2985,,0,320 SU9 319,55.56470108032226,52.09249877929688,55.972599,37.4146,917.5077334556714
SU,130,NCE,1354,DME,4029,,0,320,43.658401489300005,7.215869903560001,55.40879821777344,37.90629959106445,2540.932243841707
SU,130,NCE,1354,LED,2948,,0,320,43.658401489300005,7.215869903560001,59.80030059814453,30.26250076293945,2371.2653865614834
SU,130,NCE,1354,SVO,2985,,0,321 320,43.658401489300005,7.215869903560001,55.972599,37.4146,2532.1778139946673
SU,130,ODS,2947,SVO,2985,,0,319 320 SU9,46.42679977416992,30.67650032043457,55.972599,37.4146,1159.3282554417056
SU,130,OSL,644,SVO,2985,,0,320,60.121,11.0502,55.972599,37.4146,1606.2883556806228
SU,130,OTP,1657,SVO,2985,,0,737 SU9,44.5711111,26.085,55.972599,37.4146,1497.6359407271284
SU,130,PRG,1587,LED,2948,,0,319,50.1008,14.26,59.80030059814453,30.26250076293945,1478.2519045457016
SU,130,PRG,1587,SVO,2985,,0,320 321,50.1008,14.26,55.972599,37.4146,1670.048067209913
SU,130,RHO,1472,LED,2948,,0,763,36.40539932250977,28.086200714111328,59.80030059814453,30.26250076293945,2606.0757318862193
SU,130,RIX,3953,SVO,2985,,0,320 321,56.92359924316406,23.971099853515625,55.972599,37.4146,831.5504594587527
SU,130,ROV,2964,AYT,1688,,0,319,47.493888,39.924722,36.898701,30.800501,1395.286526781463
SU,130,ROV,2964,LED,2948,,0,A81 319,47.493888,39.924722,59.80030059814453,30.26250076293945,1505.750323407736
SU,130,ROV,2964,SIP,2942,,0,319,47.493888,39.924722,45.05220031738281,33.975101470947266,531.5966223746062
SU,130,ROV,2964,SVO,2985,,0,319 734,47.493888,39.924722,55.972599,37.4146,958.3383702365473
SU,130,SCW,2989,LED,2948,,0,A81,61.64699935913086,50.84510040283203,59.80030059814453,30.26250076293945,1132.8841642666312
SU,130,SCW,2989,SVO,2985,Y,0,735,61.64699935913086,50.84510040283203,55.972599,37.4146,994.8781583823805
SU,130,SIP,2942,LED,2948,,0,320 319,45.05220031738281,33.975101470947266,59.80030059814453,30.26250076293945,1658.475046300656
SU,130,SIP,2942,ROV,2964,,0,319,45.05220031738281,33.975101470947266,47.493888,39.924722,531.5966223746062
SU,130,SIP,2942,SVO,2985,,0,320 321,45.05220031738281,33.975101470947266,55.972599,37.4146,1238.0120363175035
SU,130,SKG,1486,SVO,2985,,0,321,40.51969909667969,22.97089958190918,55.972599,37.4146,2014.9060508360951
SU,130,SOF,1194,SVO,2985,,0,319,42.69669342041016,23.411436080932617,55.972599,37.4146,1783.9249074466734
SU,130,STR,350,SVO,2985,,0,320,48.6898994446,9.22196006775,55.972599,37.4146,2061.4276295046075
SU,130,STW,2963,SVO,2985,,0,319,45.10919952392578,42.11280059814453,55.972599,37.4146,1252.0191568047815
SU,130,SVO,2985,AAQ,4353,,0,320 319,55.972599,37.4146,45.002101898193,37.347301483154,1219.8727581154749
SU,130,SVO,2985,AER,2965,,0,321 738 320,55.972599,37.4146,43.449902,39.9566,1404.1580801802877
SU,130,SVO,2985,AGP,1230,,0,320,55.972599,37.4146,36.67490005493164,-4.499110221862793,3781.208631207791
SU,130,SVO,2985,AMS,580,,0,321 320,55.972599,37.4146,52.308601,4.76389,2144.3494751474104
SU,130,SVO,2985,ARH,4362,Y,0,735,55.972599,37.4146,64.60030364990234,40.71670150756836,976.136008359219
SU,130,SVO,2985,ARN,737,,0,320,55.972599,37.4146,59.65190124511699,17.918600082397,1219.7644799227637
SU,130,SVO,2985,ASF,2966,,0,319 320,55.972599,37.4146,46.2832984924,48.0063018799,1303.3969099307599
SU,130,SVO,2985,ATH,3941,,0,321 320,55.972599,37.4146,37.9364013672,23.944499969499997,2241.938065508801
SU,130,SVO,2985,AYT,1688,,0,321 320,55.972599,37.4146,36.898701,30.800501,2178.2416743249396
SU,130,SVO,2985,BCN,1218,,0,321,55.972599,37.4146,41.2971,2.07846,3017.4220117471777
SU,130,SVO,2985,BEG,1739,,0,319 321 320 733 738,55.972599,37.4146,44.8184013367,20.3090991974,1725.4069824020917
SU,130,SVO,2985,BLQ,1538,,0,320,55.972599,37.4146,44.5354,11.2887,2229.565679627245
SU,130,SVO,2985,BRU,302,,0,320 319,55.972599,37.4146,50.9014015198,4.48443984985,2229.6195394743418
SU,130,SVO,2985,BUD,1489,,0,320,55.972599,37.4146,47.429759999999995,19.261093,1562.8620264303247
SU,130,SVO,2985,CDG,1382,,0,320 321,55.972599,37.4146,49.012798,2.55,2453.6298462232407
SU,130,SVO,2985,CPH,609,,0,320,55.972599,37.4146,55.617900848389,12.656000137329,1539.8370821702883
SU,130,SVO,2985,DNK,2941,,0,SU9,55.972599,37.4146,48.357200622558594,35.100601196289055,861.2478819363384
SU,130,SVO,2985,DOK,2940,,0,SU9 320 319,55.972599,37.4146,48.07360076904297,37.73970031738281,878.6075162414012
SU,130,SVO,2985,DRS,338,,0,SU9,55.972599,37.4146,51.1328010559082,13.767200469970703,1642.5570101490437
SU,130,SVO,2985,DUS,345,,0,320 319,55.972599,37.4146,51.289501,6.766780000000001,2068.031491202012
SU,130,SVO,2985,FCO,1555,,0,321 320,55.972599,37.4146,41.8002778,12.2388889,2399.0345611221537
SU,130,SVO,2985,FRA,340,,0,320 319,55.972599,37.4146,50.033333,8.570556,2022.40896714082
SU,130,SVO,2985,GDZ,6933,,0,320 319,55.972599,37.4146,44.5820926295,38.0124807358,1267.2663338543032
SU,130,SVO,2985,GOJ,4274,,0,SU9 320,55.972599,37.4146,56.23009872436499,43.784000396729,395.90039801088136
SU,130,SVO,2985,GVA,1665,,0,320 319,55.972599,37.4146,46.23809814453125,6.108950138092041,2410.8938165714076
SU,130,SVO,2985,HAJ,352,,0,320,55.972599,37.4146,52.461101532,9.68507957458,1831.4571281145118
SU,130,SVO,2985,HAM,342,,0,738 321,55.972599,37.4146,53.630401611328,9.988229751586902,1765.0547586927653
SU,130,SVO,2985,HEL,421,,0,319,55.972599,37.4146,60.317199707031,24.963300704956,873.8235282187748
SU,130,SVO,2985,HER,1452,,0,321,55.972599,37.4146,35.3396987915,25.1802997589,2474.930382776791
SU,130,SVO,2985,HRK,6105,,0,SU9 319,55.972599,37.4146,49.92480087280274,36.290000915527344,676.6677555329462
SU,130,SVO,2985,KBP,2939,,0,321 320,55.972599,37.4146,50.34500122070313,30.89469909667969,761.2115590650217
SU,130,SVO,2985,KGD,2952,,0,320,55.972599,37.4146,54.88999938964844,20.592599868774418,1065.4393477586316
SU,130,SVO,2985,KLV,1579,,0,320,55.972599,37.4146,50.20299911499024,12.914999961853027,1745.907209091586
SU,130,SVO,2985,KRK,669,,0,SU9,55.972599,37.4146,50.077702,19.7848,1343.5651144183207
SU,130,SVO,2985,KRR,2960,,0,319 320 738,55.972599,37.4146,45.034698486328,39.170501708984,1222.4581001122292
SU,130,SVO,2985,KUF,2993,,0,319 320 321,55.972599,37.4146,53.504901885986,50.16429901123,861.7311918930931
SU,130,SVO,2985,KZN,2990,,0,320 319 SU9 321,55.972599,37.4146,55.606201171875,49.278701782227,741.9208244769895
SU,130,SVO,2985,LED,2948,,0,321 320 738,55.972599,37.4146,59.80030059814453,30.26250076293945,599.2890097899882
SU,130,SVO,2985,LHR,507,,0,320 333 321,55.972599,37.4146,51.4706,-0.461941,2508.499737203996
SU,130,SVO,2985,LJU,1569,,0,CR2,55.972599,37.4146,46.223701,14.4576,1920.7673110271307
SU,130,SVO,2985,MAD,1229,,0,321 320,55.972599,37.4146,40.471926,-3.56264,3420.3231202332972
SU,130,SVO,2985,MLA,1606,,0,319,55.972599,37.4146,35.857498,14.4775,2827.188281409125
SU,130,SVO,2985,MMK,2949,Y,0,735,55.972599,37.4146,68.78170013427734,32.75080108642578,1443.4507177101002
SU,130,SVO,2985,MRV,2962,,0,321 319 320,55.972599,37.4146,44.22510147094727,43.08190155029297,1366.239878251544
SU,130,SVO,2985,MSQ,2954,,0,320 319,55.972599,37.4146,53.882499694824,28.030700683594,642.4033647000441
SU,130,SVO,2985,MUC,346,,0,320,55.972599,37.4146,48.353802,11.7861,1927.3868688149125
SU,130,SVO,2985,MXP,1524,,0,321 320,55.972599,37.4146,45.6306,8.728110000000001,2296.683432706158
SU,130,SVO,2985,NBC,6969,,0,320 SU9 319,55.972599,37.4146,55.56470108032226,52.09249877929688,917.5077334556714
SU,130,SVO,2985,NCE,1354,,0,321 320,55.972599,37.4146,43.658401489300005,7.215869903560001,2532.1778139946673
SU,130,SVO,2985,ODS,2947,,0,320 SU9 319,55.972599,37.4146,46.42679977416992,30.67650032043457,1159.3282554417056
SU,130,SVO,2985,OSL,644,,0,320,55.972599,37.4146,60.121,11.0502,1606.2883556806228
SU,130,SVO,2985,OTP,1657,,0,SU9 737,55.972599,37.4146,44.5711111,26.085,1497.6359407271284
SU,130,SVO,2985,PRG,1587,,0,321 320,55.972599,37.4146,50.1008,14.26,1670.048067209913
SU,130,SVO,2985,RIX,3953,,0,320 321,55.972599,37.4146,56.92359924316406,23.971099853515625,831.5504594587527
SU,130,SVO,2985,ROV,2964,,0,319 734,55.972599,37.4146,47.493888,39.924722,958.3383702365473
SU,130,SVO,2985,SCW,2989,Y,0,735,55.972599,37.4146,61.64699935913086,50.84510040283203,994.8781583823805
SU,130,SVO,2985,SIP,2942,,0,320 321,55.972599,37.4146,45.05220031738281,33.975101470947266,1238.0120363175035
SU,130,SVO,2985,SKG,1486,,0,321,55.972599,37.4146,40.51969909667969,22.97089958190918,2014.9060508360951
SU,130,SVO,2985,SOF,1194,,0,319,55.972599,37.4146,42.69669342041016,23.411436080932617,1783.9249074466734
SU,130,SVO,2985,STR,350,,0,320,55.972599,37.4146,48.6898994446,9.22196006775,2061.4276295046075
SU,130,SVO,2985,STW,2963,,0,319,55.972599,37.4146,45.10919952392578,42.11280059814453,1252.0191568047815
SU,130,SVO,2985,SXF,337,,0,320 321 319 738,55.972599,37.4146,52.380001,13.5225,1596.5596412609202
SU,130,SVO,2985,TLL,415,,0,320 319,55.972599,37.4146,59.41329956049999,24.8327999115,838.1110309895047
SU,130,SVO,2985,TXL,351,Y,0,737,55.972599,37.4146,52.5597,13.2877,1603.1328075139304
SU,130,SVO,2985,VCE,1551,,0,321 320,55.972599,37.4146,45.505299,12.3519,2094.7448893766573
SU,130,SVO,2985,VIE,1613,,0,321 320,55.972599,37.4146,48.110298156738,16.569700241089002,1662.543547630575
SU,130,SVO,2985,VNO,3959,,0,320,55.972599,37.4146,54.634102,25.285801,780.9177424532643
SU,130,SVO,2985,VOG,2967,,0,320,55.972599,37.4146,48.78250122070313,44.34550094604492,926.6146312751281
SU,130,SVO,2985,WAW,679,,0,320,55.972599,37.4146,52.1656990051,20.9671001434,1150.1833039304558
SU,130,SVO,2985,ZAG,1208,,0,319,55.972599,37.4146,45.742900848400005,16.0687999725,1868.1994683649773
SU,130,SVO,2985,ZRH,1678,,0,320,55.972599,37.4146,47.464699,8.54917,2180.643175921765
SU,130,SXF,337,LED,2948,,0,319,52.380001,13.5225,59.80030059814453,30.26250076293945,1319.9980504047862
SU,130,SXF,337,SVO,2985,,0,320 321 319 738,52.380001,13.5225,55.972599,37.4146,1596.5596412609202
SU,130,TLL,415,SVO,2985,,0,320 319,59.41329956049999,24.8327999115,55.972599,37.4146,838.1110309895047
SU,130,TXL,351,SVO,2985,Y,0,737,52.5597,13.2877,55.972599,37.4146,1603.1328075139304
SU,130,VCE,1551,SVO,2985,,0,321 320,45.505299,12.3519,55.972599,37.4146,2094.7448893766573
SU,130,VIE,1613,LED,2948,,0,319,48.110298156738,16.569700241089002,59.80030059814453,30.26250076293945,1572.0125498145649
SU,130,VIE,1613,SVO,2985,,0,320 321,48.110298156738,16.569700241089002,55.972599,37.4146,1662.543547630575
SU,130,VKO,2988,LED,2948,,0,319,55.591499328599994,37.2615013123,59.80030059814453,30.26250076293945,625.448958263583
SU,130,VNO,3959,SVO,2985,,0,320,54.634102,25.285801,55.972599,37.4146,780.9177424532643
SU,130,VOG,2967,SVO,2985,,0,320,48.78250122070313,44.34550094604492,55.972599,37.4146,926.6146312751281
SU,130,WAW,679,SVO,2985,,0,320,52.1656990051,20.9671001434,55.972599,37.4146,1150.1833039304558
SU,130,ZAG,1208,SVO,2985,,0,319,45.742900848400005,16.0687999725,55.972599,37.4146,1868.1994683649773
SU,130,ZRH,1678,SVO,2985,,0,320,47.464699,8.54917,55.972599,37.4146,2180.643175921765
SX,18543,AMS,580,BRN,1676,,0,D38,52.308601,4.76389,46.914100647,7.4971499443099985,631.2213981892561
SX,18543,BCN,1218,BRN,1676,,0,D38,41.2971,2.07846,46.914100647,7.4971499443099985,759.3748909145335
SX,18543,BRN,1676,AMS,580,,0,D38,46.914100647,7.4971499443099985,52.308601,4.76389,631.2213981892561
