Airline,Airline ID,Source airport,Destination airport,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance
VY,2439,CWL,ALC,51.39670181274414,-3.343329906463623,38.28219985961914,-0.5581560134887695,1474.4226414885738
VY,2439,CWL,BCN,51.39670181274414,-3.343329906463623,41.2971,2.07846,1196.818478241013
VY,2439,DBV,BCN,42.5614013671875,18.268199920654297,41.2971,2.07846,1344.587475338898
VY,2439,DRS,BCN,51.1328010559082,13.767200469970703,41.2971,2.07846,1412.4528493296054
VY,2439,DTM,BCN,51.518299102799986,7.61223983765,41.2971,2.07846,1212.2772100301322
VY,2439,DUS,BCN,51.289501,6.766780000000001,41.2971,2.07846,1167.4145868113608
VY,2439,EAS,BCN,43.35649871826172,-1.7906099557876587,41.2971,2.07846,391.85613535413637
VY,2439,EDI,BCN,55.95000076293945,-3.372499942779541,41.2971,2.07846,1676.5691328491475
VY,2439,FCO,AGP,41.8002778,12.2388889,36.67490005493164,-4.499110221862793,1546.849240787076
VY,2439,FCO,ALC,41.8002778,12.2388889,38.28219985961914,-0.5581560134887695,1156.1174435650028
VY,2439,FCO,BCN,41.8002778,12.2388889,41.2971,2.07846,846.8778364811607
VY,2439,FCO,BRU,41.8002778,12.2388889,50.9014015198,4.48443984985,1172.5498259894139
VY,2439,FCO,CTA,41.8002778,12.2388889,37.466801,15.0664,539.1929745903013
VY,2439,FCO,NTE,41.8002778,12.2388889,47.15319824220001,-1.61073005199,1247.1737831001185
VY,2439,FCO,ORY,41.8002778,12.2388889,48.7233333,2.3794444,1088.2969283901818
VY,2439,FCO,PRG,41.8002778,12.2388889,50.1008,14.26,936.0123537136265
VY,2439,FCO,VLC,41.8002778,12.2388889,39.4893,-0.481625,1102.4320317983495
VY,2439,FLR,BCN,43.810001,11.2051,41.2971,2.07846,797.5506985199975
VY,2439,FLR,BRI,43.810001,11.2051,41.138901,16.760599,543.7028140498912
VY,2439,FLR,CAG,43.810001,11.2051,39.251499,9.05428,537.5173973986122
VY,2439,FLR,CPH,43.810001,11.2051,55.617900848389,12.656000137329,1317.0401481871784
VY,2439,FLR,CTA,43.810001,11.2051,37.466801,15.0664,776.7111913197672
VY,2439,FLR,LGW,43.810001,11.2051,51.148102,-0.190278,1180.3784115125206
VY,2439,FLR,MAD,43.810001,11.2051,40.471926,-3.56264,1270.9016140085378
VY,2439,FLR,ORY,43.810001,11.2051,48.7233333,2.3794444,870.0918551558904
VY,2439,FLR,PMO,43.810001,11.2051,38.175999,13.091,646.1066064625334
VY,2439,FLR,TXL,43.810001,11.2051,52.5597,13.2877,984.9844156652775
VY,2439,FRA,BCN,50.033333,8.570556,41.2971,2.07846,1093.6144443442429
VY,2439,GOA,BCN,44.4133,8.8375,41.2971,2.07846,650.5302794251783
VY,2439,GOT,BCN,57.662799835205,12.279800415039,41.2971,2.07846,1958.3116794184054
VY,2439,GRX,BCN,37.18870162963867,-3.777359962463379,41.2971,2.07846,680.136840764969
VY,2439,GRX,PMI,37.18870162963867,-3.777359962463379,39.551700592,2.73881006241,625.6820575566329
VY,2439,HAJ,AGP,52.461101532,9.68507957458,36.67490005493164,-4.499110221862793,2075.8681043880297
VY,2439,HAJ,BCN,52.461101532,9.68507957458,41.2971,2.07846,1367.6018130093164
VY,2439,HAM,AGP,53.630401611328,9.988229751586902,36.67490005493164,-4.499110221862793,2191.7065924337294
VY,2439,HAM,BCN,53.630401611328,9.988229751586902,41.2971,2.07846,1492.5636307154116
VY,2439,HEL,BCN,60.317199707031,24.963300704956,41.2971,2.07846,2628.0548893314003
VY,2439,IBZ,ALC,38.8728981018,1.3731199502899998,38.28219985961914,-0.5581560134887695,180.26920043469462
VY,2439,IBZ,AMS,38.8728981018,1.3731199502899998,52.308601,4.76389,1516.6619132239932
VY,2439,IBZ,BCN,38.8728981018,1.3731199502899998,41.2971,2.07846,276.15407633320433
VY,2439,IBZ,BIO,38.8728981018,1.3731199502899998,43.30110168457031,-2.9106099605560303,609.1855181048562
VY,2439,IBZ,BRU,38.8728981018,1.3731199502899998,50.9014015198,4.48443984985,1359.456763046058
VY,2439,IBZ,MAD,38.8728981018,1.3731199502899998,40.471926,-3.56264,458.24533367220283
VY,2439,IBZ,ORY,38.8728981018,1.3731199502899998,48.7233333,2.3794444,1098.2645546538151
VY,2439,IBZ,VLC,38.8728981018,1.3731199502899998,39.4893,-0.481625,173.93504536757558
VY,2439,IEV,BCN,50.40194,30.451940000000004,41.2971,2.07846,2400.148623547651
VY,2439,LCG,BCN,43.302101,-8.37726,41.2971,2.07846,887.67650292622
VY,2439,LCG,BIO,43.302101,-8.37726,43.30110168457031,-2.9106099605560303,442.29608017843594
VY,2439,LCG,LHR,43.302101,-8.37726,51.4706,-0.461941,1084.9229966991172
VY,2439,LCG,SVQ,43.302101,-8.37726,37.41799926757813,-5.8931097984313965,687.2125366134666
VY,2439,LEI,BCN,36.84389877319336,-2.3701000213623047,41.2971,2.07846,626.4431281475144
VY,2439,LEJ,BCN,51.423889,12.236389,41.2971,2.07846,1366.7299978830881
VY,2439,LGW,BCN,51.148102,-0.190278,41.2971,2.07846,1109.0539170109523
VY,2439,LGW,FLR,51.148102,-0.190278,43.810001,11.2051,1180.3784115125206
VY,2439,LHR,BIO,51.4706,-0.461941,43.30110168457031,-2.9106099605560303,926.7807660312444
VY,2439,LHR,LCG,51.4706,-0.461941,43.302101,-8.37726,1084.9229966991172
VY,2439,LIL,BCN,50.563332,3.086886,41.2971,2.07846,1033.2784614093944
VY,2439,LIS,BCN,38.7813,-9.13592,41.2971,2.07846,994.0003331037478
VY,2439,LIS,BRU,38.7813,-9.13592,50.9014015198,4.48443984985,1717.4690852897968
VY,2439,LIS,ORY,38.7813,-9.13592,48.7233333,2.3794444,1438.1115300201666
VY,2439,LUX,BCN,49.6233333,6.204444400000001,41.2971,2.07846,979.7716819609724
VY,2439,LYS,AGP,45.725556,5.081111,36.67490005493164,-4.499110221862793,1284.5975154128755
VY,2439,LYS,BCN,45.725556,5.081111,41.2971,2.07846,548.6324974283636
VY,2439,LYS,PMI,45.725556,5.081111,39.551700592,2.73881006241,712.6472183323889
VY,2439,LYS,SVQ,45.725556,5.081111,37.41799926757813,-5.8931097984313965,1296.4245320476036
VY,2439,MAD,BCN,40.471926,-3.56264,41.2971,2.07846,482.9302158081644
VY,2439,MAD,CDG,40.471926,-3.56264,49.012798,2.55,1064.512890534145
VY,2439,MAD,FLR,40.471926,-3.56264,43.810001,11.2051,1270.9016140085378
VY,2439,MAD,IBZ,40.471926,-3.56264,38.8728981018,1.3731199502899998,458.24533367220283
VY,2439,MAH,BCN,39.86259841918945,4.2186498641967765,41.2971,2.07846,241.04922082808858
VY,2439,MLA,BCN,35.857498,14.4775,41.2971,2.07846,1234.2057876783954
VY,2439,MRS,BCN,43.439271922,5.22142410278,41.2971,2.07846,351.2476598575437
VY,2439,MRS,PMI,43.439271922,5.22142410278,39.551700592,2.73881006241,479.1232197417788
VY,2439,MUC,AGP,48.353802,11.7861,36.67490005493164,-4.499110221862793,1854.9441906374423
VY,2439,MUC,BCN,48.353802,11.7861,41.2971,2.07846,1094.6300447813323
VY,2439,MXP,BCN,45.6306,8.728110000000001,41.2971,2.07846,720.7942696840572
VY,2439,MXP,BIO,45.6306,8.728110000000001,43.30110168457031,-2.9106099605560303,958.2506093717268
VY,2439,NAP,BCN,40.886002000000005,14.2908,41.2971,2.07846,1023.6083493220385
VY,2439,NCE,BCN,43.658401489300005,7.215869903560001,41.2971,2.07846,496.29651964178635
VY,2439,NTE,AGP,47.15319824220001,-1.61073005199,36.67490005493164,-4.499110221862793,1189.162232962697
VY,2439,NTE,BCN,47.15319824220001,-1.61073005199,41.2971,2.07846,714.2352201762062
VY,2439,NTE,FCO,47.15319824220001,-1.61073005199,41.8002778,12.2388889,1247.1737831001185
VY,2439,NTE,SVQ,47.15319824220001,-1.61073005199,37.41799926757813,-5.8931097984313965,1137.914007072621
VY,2439,NUE,BCN,49.498699,11.078056,41.2971,2.07846,1149.5622304714616
VY,2439,OPO,BCN,41.2481002808,-8.68138980865,41.2971,2.07846,898.660944743925
VY,2439,OPO,BRU,41.2481002808,-8.68138980865,50.9014015198,4.48443984985,1473.3967625518414
VY,2439,OPO,ORY,41.2481002808,-8.68138980865,48.7233333,2.3794444,1200.8962099576308
VY,2439,ORY,AGP,48.7233333,2.3794444,36.67490005493164,-4.499110221862793,1451.3823254085987
VY,2439,ORY,ALC,48.7233333,2.3794444,38.28219985961914,-0.5581560134887695,1184.6843863453996
VY,2439,ORY,BCN,48.7233333,2.3794444,41.2971,2.07846,826.0964884541216
VY,2439,ORY,BIO,48.7233333,2.3794444,43.30110168457031,-2.9106099605560303,727.8907535675207
VY,2439,ORY,BLQ,48.7233333,2.3794444,44.5354,11.2887,823.5754019771009
VY,2439,ORY,FCO,48.7233333,2.3794444,41.8002778,12.2388889,1088.2969283901818
VY,2439,ORY,FLR,48.7233333,2.3794444,43.810001,11.2051,870.0918551558904
VY,2439,ORY,IBZ,48.7233333,2.3794444,38.8728981018,1.3731199502899998,1098.2645546538151
VY,2439,ORY,LIS,48.7233333,2.3794444,38.7813,-9.13592,1438.1115300201666
VY,2439,ORY,OPO,48.7233333,2.3794444,41.2481002808,-8.68138980865,1200.8962099576308
VY,2439,ORY,PMI,48.7233333,2.3794444,39.551700592,2.73881006241,1020.2388588877661
VY,2439,ORY,SVQ,48.7233333,2.3794444,37.41799926757813,-5.8931097984313965,1423.4299681062662
VY,2439,ORY,VLC,48.7233333,2.3794444,39.4893,-0.481625,1051.674306387707
VY,2439,OSL,BCN,60.121,11.0502,41.2971,2.07846,2181.7326860314506
VY,2439,OTP,BCN,44.5711111,26.085,41.2971,2.07846,1980.4718075012772
VY,2439,OVD,AGP,43.5635986328125,-6.0346198081970215,36.67490005493164,-4.499110221862793,776.994818035146
VY,2439,OVD,BCN,43.5635986328125,-6.0346198081970215,41.2971,2.07846,711.5818654965972
VY,2439,OVD,CDG,43.5635986328125,-6.0346198081970215,49.012798,2.55,894.6680550472439
VY,2439,OVD,SVQ,43.5635986328125,-6.0346198081970215,37.41799926757813,-5.8931097984313965,683.4639214495058
VY,2439,PMI,AGP,39.551700592,2.73881006241,36.67490005493164,-4.499110221862793,709.1252080334392
VY,2439,PMI,ALC,39.551700592,2.73881006241,38.28219985961914,-0.5581560134887695,318.22965759048185
VY,2439,PMI,AMS,39.551700592,2.73881006241,52.308601,4.76389,1426.9726166623177
VY,2439,PMI,BCN,39.551700592,2.73881006241,41.2971,2.07846,201.9669263145331
VY,2439,PMI,BIO,39.551700592,2.73881006241,43.30110168457031,-2.9106099605560303,628.7551559502666
VY,2439,PMI,BOD,39.551700592,2.73881006241,44.8283004761,-0.7155560255050001,651.9491146356663
VY,2439,PMI,BRU,39.551700592,2.73881006241,50.9014015198,4.48443984985,1269.3141003055377
VY,2439,PMI,GRX,39.551700592,2.73881006241,37.18870162963867,-3.777359962463379,625.6820575566329
VY,2439,PMI,LYS,39.551700592,2.73881006241,45.725556,5.081111,712.6472183323889
VY,2439,PMI,MRS,39.551700592,2.73881006241,43.439271922,5.22142410278,479.1232197417788
VY,2439,PMI,ORY,39.551700592,2.73881006241,48.7233333,2.3794444,1020.2388588877661
VY,2439,PMI,SVQ,39.551700592,2.73881006241,37.41799926757813,-5.8931097984313965,787.5136188715408
VY,2439,PMI,TLS,39.551700592,2.73881006241,43.629101,1.36382,467.56389986107257
VY,2439,PMO,BCN,38.175999,13.091,41.2971,2.07846,1002.6847625170095
VY,2439,PMO,FLR,38.175999,13.091,43.810001,11.2051,646.1066064625334
VY,2439,PRG,BCN,50.1008,14.26,41.2971,2.07846,1358.028873187786
VY,2439,PRG,FCO,50.1008,14.26,41.8002778,12.2388889,936.0123537136265
VY,2439,PSA,BCN,43.683899,10.3927,41.2971,2.07846,731.1408750056601
VY,2439,RNS,BCN,48.0694999695,-1.73478996754,41.2971,2.07846,810.893660579902
VY,2439,SCQ,AGP,42.89630126953125,-8.415140151977539,36.67490005493164,-4.499110221862793,768.2318493941315
VY,2439,SCQ,BCN,42.89630126953125,-8.415140151977539,41.2971,2.07846,883.2522869101415
VY,2439,SCQ,BRU,42.89630126953125,-8.415140151977539,50.9014015198,4.48443984985,1320.5337602652871
VY,2439,SCQ,CDG,42.89630126953125,-8.415140151977539,49.012798,2.55,1084.9453632705142
VY,2439,SDR,BCN,43.427101135253906,-3.82000994682312,41.2971,2.07846,539.2343178758331
VY,2439,STR,BCN,48.6898994446,9.22196006775,41.2971,2.07846,994.6559866495118
VY,2439,SVG,BCN,58.876701354,5.637780189500001,41.2971,2.07846,1970.5019279952965
VY,2439,SVQ,AMS,37.41799926757813,-5.8931097984313965,52.308601,4.76389,1852.068360360309
VY,2439,SVQ,BCN,37.41799926757813,-5.8931097984313965,41.2971,2.07846,809.2782132244503
VY,2439,SVQ,BIO,37.41799926757813,-5.8931097984313965,43.30110168457031,-2.9106099605560303,701.154087273941
VY,2439,SVQ,LCG,37.41799926757813,-5.8931097984313965,43.302101,-8.37726,687.2125366134666
VY,2439,SVQ,LYS,37.41799926757813,-5.8931097984313965,45.725556,5.081111,1296.4245320476036
VY,2439,SVQ,NTE,37.41799926757813,-5.8931097984313965,47.15319824220001,-1.61073005199,1137.914007072621
VY,2439,SVQ,ORY,37.41799926757813,-5.8931097984313965,48.7233333,2.3794444,1423.4299681062662
VY,2439,SVQ,OVD,37.41799926757813,-5.8931097984313965,43.5635986328125,-6.0346198081970215,683.4639214495058
VY,2439,SVQ,PMI,37.41799926757813,-5.8931097984313965,39.551700592,2.73881006241,787.5136188715408
VY,2439,TLS,AGP,43.629101,1.36382,36.67490005493164,-4.499110221862793,919.3465463975115
VY,2439,TLS,BCN,43.629101,1.36382,41.2971,2.07846,265.8472971825587
VY,2439,TLS,PMI,43.629101,1.36382,39.551700592,2.73881006241,467.56389986107257
VY,2439,TRN,BCN,45.200802,7.64963,41.2971,2.07846,625.8255121182425
VY,2439,TXL,BCN,52.5597,13.2877,41.2971,2.07846,1510.3937924556658
VY,2439,TXL,BIO,52.5597,13.2877,43.30110168457031,-2.9106099605560303,1579.9220122079694
VY,2439,TXL,FLR,52.5597,13.2877,43.810001,11.2051,984.9844156652775
VY,2439,VCE,BCN,45.505299,12.3519,41.2971,2.07846,951.7499664555207
VY,2439,VCE,BRU,45.505299,12.3519,50.9014015198,4.48443984985,835.7564600390739
VY,2439,VGO,BCN,42.2318000793457,-8.62677001953125,41.2971,2.07846,893.3415363056465
VY,2439,VIE,BCN,48.110298156738,16.569700241089002,41.2971,2.07846,1369.688001110685
VY,2439,VLC,AMS,39.4893,-0.481625,52.308601,4.76389,1481.113988456934
VY,2439,VLC,BRU,39.4893,-0.481625,50.9014015198,4.48443984985,1326.5092053162343
VY,2439,VLC,FCO,39.4893,-0.481625,41.8002778,12.2388889,1102.4320317983495
VY,2439,VLC,IBZ,39.4893,-0.481625,38.8728981018,1.3731199502899998,173.93504536757558
VY,2439,VLC,ORY,39.4893,-0.481625,48.7233333,2.3794444,1051.674306387707
VY,2439,VLL,BCN,41.7061004639,-4.85194015503,41.2971,2.07846,578.7808384419175
VY,2439,WAW,BCN,52.1656990051,20.9671001434,41.2971,2.07846,1869.6885423558253
VY,2439,XRY,BCN,36.74459838867188,-6.060110092163086,41.2971,2.07846,865.7246842274575
VY,2439,ZAG,BCN,45.742900848400005,16.0687999725,41.2971,2.07846,1229.441879753691
VY,2439,ZRH,BCN,47.464699,8.54917,41.2971,2.07846,856.5296912872806
W2,18553,AGP,MLN,36.67490005493164,-4.499110221862793,35.279800415,-2.9562599658999997,208.17371170804145
W2,18553,ARN,EVG,59.65190124511699,17.918600082397,62.04779815673828,14.422900199890137,326.7412384480387
W2,18553,ARN,HFS,59.65190124511699,17.918600082397,60.02009963989258,13.578900337219238,245.85695359076917
W2,18553,ARN,KID,59.65190124511699,17.918600082397,55.92169952392578,14.08549976348877,472.7524798706674
W2,18553,ARN,MXX,59.65190124511699,17.918600082397,60.957901,14.5114,237.25615944895569
W2,18553,BRE,FMO,53.0475006104,8.78666973114,52.134601593,7.68483018875,125.8700321018886
W2,18553,BRE,ZRH,53.0475006104,8.78666973114,47.464699,8.54917,621.0078260095164
W2,18553,EVG,ARN,62.04779815673828,14.422900199890137,59.65190124511699,17.918600082397,326.7412384480387
W2,18553,EVG,MXX,62.04779815673828,14.422900199890137,60.957901,14.5114,121.28191913357837
W2,18553,FMO,BRE,52.134601593,7.68483018875,53.0475006104,8.78666973114,125.8700321018886
W2,18553,FMO,STR,52.134601593,7.68483018875,48.6898994446,9.22196006775,398.1942935390753
W2,18553,FMO,ZRH,52.134601593,7.68483018875,47.464699,8.54917,522.9513042669258
W2,18553,HEL,POR,60.317199707031,24.963300704956,61.46170043945301,21.799999237061,213.21901989999844
W2,18553,HER,RIX,35.3396987915,25.1802997589,56.92359924316406,23.971099853515625,2401.7366630654806
W2,18553,HER,TLL,35.3396987915,25.1802997589,59.41329956049999,24.8327999115,2676.9815054846767
W2,18553,HER,VNO,35.3396987915,25.1802997589,54.634102,25.285801,2145.4551824874507
W2,18553,HFS,ARN,60.02009963989258,13.578900337219238,59.65190124511699,17.918600082397,245.85695359076917
W2,18553,HFS,TYF,60.02009963989258,13.578900337219238,60.1576004028,12.991299629199998,35.99021835349774
W2,18553,KID,ARN,55.92169952392578,14.08549976348877,59.65190124511699,17.918600082397,472.7524798706674
W2,18553,LLA,PJA,65.543800354004,22.121999740601,67.24559783935547,23.06889915466309,193.86559182413527
W2,18553,MHG,TXL,49.473057,8.514167,52.5597,13.2877,478.65737438324214
W2,18553,MLN,AGP,35.279800415,-2.9562599658999997,36.67490005493164,-4.499110221862793,208.17371170804145
W2,18553,MXX,ARN,60.957901,14.5114,59.65190124511699,17.918600082397,237.25615944895569
W2,18553,MXX,EVG,60.957901,14.5114,62.04779815673828,14.422900199890137,121.28191913357837
W2,18553,PJA,LLA,67.24559783935547,23.06889915466309,65.543800354004,22.121999740601,193.86559182413527
W2,18553,PJA,TLL,67.24559783935547,23.06889915466309,59.41329956049999,24.8327999115,875.2609945954028
W2,18553,POR,HEL,61.46170043945301,21.799999237061,60.317199707031,24.963300704956,213.21901989999844
W2,18553,RIX,HER,56.92359924316406,23.971099853515625,35.3396987915,25.1802997589,2401.7366630654806
W2,18553,STR,FMO,48.6898994446,9.22196006775,52.134601593,7.68483018875,398.1942935390753
W2,18553,TLL,HER,59.41329956049999,24.8327999115,35.3396987915,25.1802997589,2676.9815054846767
W2,18553,TLL,PJA,59.41329956049999,24.8327999115,67.24559783935547,23.06889915466309,875.2609945954028
W2,18553,TLL,TYF,59.41329956049999,24.8327999115,60.1576004028,12.991299629199998,666.851389933506
W2,18553,TLL,URE,59.41329956049999,24.8327999115,58.22990036010742,22.50950050354004,187.60339671328248
W2,18553,TXL,MHG,52.5597,13.2877,49.473057,8.514167,478.65737438324214
W2,18553,TYF,HFS,60.1576004028,12.991299629199998,60.02009963989258,13.578900337219238,35.99021835349774
W2,18553,TYF,TLL,60.1576004028,12.991299629199998,59.41329956049999,24.8327999115,666.851389933506
W2,18553,URE,TLL,58.22990036010742,22.50950050354004,59.41329956049999,24.8327999115,187.60339671328248
W2,18553,VNO,HER,54.634102,25.285801,35.3396987915,25.1802997589,2145.4551824874507
W2,18553,ZRH,BRE,47.464699,8.54917,53.0475006104,8.78666973114,621.0078260095164
W2,18553,ZRH,FMO,47.464699,8.54917,52.134601593,7.68483018875,522.9513042669258
W6,5461,AES,GDN,62.5625,6.119699954986572,54.37760162353515,18.46619987487793,1155.1778788125084
W6,5461,AES,VNO,62.5625,6.119699954986572,54.634102,25.285801,1408.5831076972843
W6,5461,AGP,BUD,36.67490005493164,-4.499110221862793,47.429759999999995,19.261093,2283.608436838438
W6,5461,AHO,OTP,40.632099,8.29077,44.5711111,26.085,1517.3067227704469
W6,5461,ARW,BGY,46.17660140991211,21.261999130249023,45.673901,9.70417,894.9125128452658
W6,5461,BCN,BUD,41.2971,2.07846,47.429759999999995,19.261093,1522.1879770639384
W6,5461,BCN,CLJ,41.2971,2.07846,46.78519821166992,23.686199188232425,1824.7079864905738
W6,5461,BCN,GDN,41.2971,2.07846,54.37760162353515,18.46619987487793,1890.9441541419594
W6,5461,BCN,KTW,41.2971,2.07846,50.4743,19.08,1658.603404130272
W6,5461,BCN,OTP,41.2971,2.07846,44.5711111,26.085,1980.4718075012772
W6,5461,BCN,POZ,41.2971,2.07846,52.4210014343,16.8262996674,1663.1943610140693
W6,5461,BCN,SOF,41.2971,2.07846,42.69669342041016,23.411436080932617,1765.0470709274482
W6,5461,BCN,TSR,41.2971,2.07846,45.80989837646485,21.337900161743164,1626.4156568922403
W6,5461,BCN,VNO,41.2971,2.07846,54.634102,25.285801,2258.076172000256
W6,5461,BCN,WAW,41.2971,2.07846,52.1656990051,20.9671001434,1869.6885423558253
W6,5461,BEG,BVA,44.8184013367,20.3090991974,49.45439910888672,2.1127800941467285,1465.2548371496457
W6,5461,BEG,CRL,44.8184013367,20.3090991974,50.459202000000005,4.4538199999999994,1339.559236401474
W6,5461,BEG,DTM,44.8184013367,20.3090991974,51.518299102799986,7.61223983765,1197.8456050716445
W6,5461,BEG,EIN,44.8184013367,20.3090991974,51.4500999451,5.374529838559999,1327.3050225171635
W6,5461,BEG,FMM,44.8184013367,20.3090991974,47.9888000488,10.2395000458,847.9203183994737
W6,5461,BEG,GSE,44.8184013367,20.3090991974,57.7747,11.8704,1552.7632177402797
W6,5461,BEG,LTN,44.8184013367,20.3090991974,51.87469863891602,-0.3683330118656158,1709.5207888832647
W6,5461,BEG,MMX,44.8184013367,20.3090991974,55.53630536399999,13.3761978149,1288.4513003770794
W6,5461,BEG,NYO,44.8184013367,20.3090991974,58.78860092163086,16.912200927734375,1570.3679946602751
W6,5461,BEG,TRF,44.8184013367,20.3090991974,59.1866989136,10.258600235,1735.0648256380928
W6,5461,BGO,GDN,60.29339981,5.218140125,54.37760162353515,18.46619987487793,1028.6850888826846
W6,5461,BGO,KTW,60.29339981,5.218140125,50.4743,19.08,1393.762050817298
W6,5461,BGO,RIX,60.29339981,5.218140125,56.92359924316406,23.971099853515625,1144.2943028848777
W6,5461,BGO,VNO,60.29339981,5.218140125,54.634102,25.285801,1347.6210452744792
W6,5461,BGY,ARW,45.673901,9.70417,46.17660140991211,21.261999130249023,894.9125128452658
W6,5461,BGY,CLJ,45.673901,9.70417,46.78519821166992,23.686199188232425,1081.1354139802943
W6,5461,BGY,CRA,45.673901,9.70417,44.31809997558594,23.888599395751953,1123.9770535533899
W6,5461,BGY,GDN,45.673901,9.70417,54.37760162353515,18.46619987487793,1150.6582600348302
W6,5461,BGY,KTW,45.673901,9.70417,50.4743,19.08,876.4858819223884
W6,5461,BGY,OTP,45.673901,9.70417,44.5711111,26.085,1288.774906614522
W6,5461,BGY,PRG,45.673901,9.70417,50.1008,14.26,597.8383881068811
W6,5461,BGY,SKP,45.673901,9.70417,41.961601,21.621401,1040.107759608585
W6,5461,BGY,SOF,45.673901,9.70417,42.69669342041016,23.411436080932617,1140.3416798200792
W6,5461,BGY,TSR,45.673901,9.70417,45.80989837646485,21.337900161743164,902.129919849162
W6,5461,BGY,VNO,45.673901,9.70417,54.634102,25.285801,1485.67253065465
W6,5461,BGY,WAW,45.673901,9.70417,52.1656990051,20.9671001434,1092.4781134666723
W6,5461,BLQ,CLJ,44.5354,11.2887,46.78519821166992,23.686199188232425,994.2435064989345
W6,5461,BLQ,OTP,44.5354,11.2887,44.5711111,26.085,1170.8180306434758
W6,5461,BLQ,SOF,44.5354,11.2887,42.69669342041016,23.411436080932617,996.0981425604263
W6,5461,BLQ,TSR,44.5354,11.2887,45.80989837646485,21.337900161743164,799.831864997238
W6,5461,BOJ,LTN,42.56959915161133,27.515199661254886,51.87469863891602,-0.3683330118656158,2326.6684858858275
W6,5461,BRI,BUD,41.138901,16.760599,47.429759999999995,19.261093,727.1720497019853
W6,5461,BRI,OTP,41.138901,16.760599,44.5711111,26.085,849.7969732520564
W6,5461,BRI,PRG,41.138901,16.760599,50.1008,14.26,1015.1580765139342
W6,5461,BUD,AGP,47.429759999999995,19.261093,36.67490005493164,-4.499110221862793,2283.608436838438
W6,5461,BUD,BCN,47.429759999999995,19.261093,41.2971,2.07846,1522.1879770639384
W6,5461,BUD,BRI,47.429759999999995,19.261093,41.138901,16.760599,727.1720497019853
W6,5461,BUD,CRL,47.429759999999995,19.261093,50.459202000000005,4.4538199999999994,1130.4182577605413
W6,5461,BUD,CTA,47.429759999999995,19.261093,37.466801,15.0664,1159.598518399295
W6,5461,BUD,DTM,47.429759999999995,19.261093,51.518299102799986,7.61223983765,955.0656838087986
W6,5461,BUD,EIN,47.429759999999995,19.261093,51.4500999451,5.374529838559999,1096.818418931491
W6,5461,BUD,FCO,47.429759999999995,19.261093,41.8002778,12.2388889,836.4326231080909
W6,5461,BUD,GSE,47.429759999999995,19.261093,57.7747,11.8704,1252.1764873084142
W6,5461,BUD,HHN,47.429759999999995,19.261093,49.9487,7.263889999999999,922.9219849408381
W6,5461,BUD,IEV,47.429759999999995,19.261093,50.40194,30.451940000000004,880.9076983578608
W6,5461,BUD,LTN,47.429759999999995,19.261093,51.87469863891602,-0.3683330118656158,1491.541243206687
W6,5461,BUD,MAD,47.429759999999995,19.261093,40.471926,-3.56264,1974.8390761751011
W6,5461,BUD,MLA,47.429759999999995,19.261093,35.857498,14.4775,1346.0828445523298
W6,5461,BUD,MMX,47.429759999999995,19.261093,55.53630536399999,13.3761978149,988.3904606588851
W6,5461,BUD,MXP,47.429759999999995,19.261093,45.6306,8.728110000000001,829.5069332147598
W6,5461,BUD,NAP,47.429759999999995,19.261093,40.886002000000005,14.2908,828.2259369051914
W6,5461,BUD,NYO,47.429759999999995,19.261093,58.78860092163086,16.912200927734375,1272.5381028928846
W6,5461,BUD,SAW,47.429759999999995,19.261093,40.898601532,29.3092002869,1079.968905345463
W6,5461,BUD,SKG,47.429759999999995,19.261093,40.51969909667969,22.97089958190918,823.4620436353241
W6,5461,BUD,WAW,47.429759999999995,19.261093,52.1656990051,20.9671001434,540.6192919305228
W6,5461,BVA,BEG,49.45439910888672,2.1127800941467285,44.8184013367,20.3090991974,1465.2548371496457
W6,5461,BVA,CLJ,49.45439910888672,2.1127800941467285,46.78519821166992,23.686199188232425,1622.8300576473243
W6,5461,BVA,GDN,49.45439910888672,2.1127800941467285,54.37760162353515,18.46619987487793,1244.1421092955286
W6,5461,BVA,KTW,49.45439910888672,2.1127800941467285,50.4743,19.08,1216.2337403559038
W6,5461,BVA,OTP,49.45439910888672,2.1127800941467285,44.5711111,26.085,1887.677374770251
W6,5461,BVA,POZ,49.45439910888672,2.1127800941467285,52.4210014343,16.8262996674,1080.240025865244
W6,5461,BVA,SOF,49.45439910888672,2.1127800941467285,42.69669342041016,23.411436080932617,1798.4347709134402
W6,5461,BVA,TGM,49.45439910888672,2.1127800941467285,46.46770095825195,24.41250038146973,1686.7591882810386
W6,5461,BVA,TSR,49.45439910888672,2.1127800941467285,45.80989837646485,21.337900161743164,1491.864476569346
W6,5461,BVA,VNO,49.45439910888672,2.1127800941467285,54.634102,25.285801,1676.8801772781906
W6,5461,BVA,WAW,49.45439910888672,2.1127800941467285,52.1656990051,20.9671001434,1354.4612076845656
W6,5461,BVA,WRO,49.45439910888672,2.1127800941467285,51.10269927979999,16.885799408,1063.758046970907
W6,5461,CGN,GDN,50.8658981323,7.1427397728,54.37760162353515,18.46619987487793,856.9838316007385
W6,5461,CGN,KTW,50.8658981323,7.1427397728,50.4743,19.08,841.4689029014268
W6,5461,CGN,SKP,50.8658981323,7.1427397728,41.961601,21.621401,1482.6403559333667
