Airline,Airline ID,Source airport,Destination airport,City_source,Country_source,City_destination,Country_destination,Latitude_source,Longitude_source,Latitude_destination,Longitude_destination
TO,8745,PVK,LGW,Preveza,Greece,London,United Kingdom,38.92549896240234,20.765300750732425,51.148102,-0.190278
TO,8745,PVK,MAN,Preveza,Greece,Manchester,United Kingdom,38.92549896240234,20.765300750732425,53.35369873046875,-2.2749500274658203
TO,8745,RHO,EMA,Rhodos,Greece,East Midlands,United Kingdom,36.40539932250977,28.086200714111328,52.8311004639,-1.32806003094
TO,8745,RHO,LGW,Rhodos,Greece,London,United Kingdom,36.40539932250977,28.086200714111328,51.148102,-0.190278
TO,8745,RHO,MAN,Rhodos,Greece,Manchester,United Kingdom,36.40539932250977,28.086200714111328,53.35369873046875,-2.2749500274658203
TO,8745,RHO,NCL,Rhodos,Greece,Newcastle,United Kingdom,36.40539932250977,28.086200714111328,55.037498474121094,-1.6916699409484863
TO,8745,RHO,STN,Rhodos,Greece,London,United Kingdom,36.40539932250977,28.086200714111328,51.8849983215,0.234999999404
TO,8745,SAW,ORY,Istanbul,Turkey,Paris,France,40.898601532,29.3092002869,48.7233333,2.3794444
TO,8745,STN,DLM,London,United Kingdom,Dalaman,Turkey,51.8849983215,0.234999999404,36.7131004333,28.7924995422
TO,8745,STN,FAO,London,United Kingdom,Faro,Portugal,51.8849983215,0.234999999404,37.0144004822,-7.965909957889999
TO,8745,STN,IBZ,London,United Kingdom,Ibiza,Spain,51.8849983215,0.234999999404,38.8728981018,1.3731199502899998
TO,8745,STN,KGS,London,United Kingdom,Kos,Greece,51.8849983215,0.234999999404,36.79330062866211,27.09169960021973
TO,8745,STN,MAH,London,United Kingdom,Menorca,Spain,51.8849983215,0.234999999404,39.86259841918945,4.2186498641967765
TO,8745,STN,PMI,London,United Kingdom,Palma de Mallorca,Spain,51.8849983215,0.234999999404,39.551700592,2.73881006241
TO,8745,STN,RHO,London,United Kingdom,Rhodos,Greece,51.8849983215,0.234999999404,36.40539932250977,28.086200714111328
TO,8745,SVQ,LYS,Sevilla,Spain,Lyon,France,37.41799926757813,-5.8931097984313965,45.725556,5.081111
TO,8745,SVQ,NTE,Sevilla,Spain,Nantes,France,37.41799926757813,-5.8931097984313965,47.15319824220001,-1.61073005199
TO,8745,SVQ,ORY,Sevilla,Spain,Paris,France,37.41799926757813,-5.8931097984313965,48.7233333,2.3794444
TO,8745,TXL,NTE,Berlin,Germany,Nantes,France,52.5597,13.2877,47.15319824220001,-1.61073005199
TO,8745,VCE,LGW,Venice,Italy,London,United Kingdom,45.505299,12.3519,51.148102,-0.190278
TO,8745,VCE,LIL,Venice,Italy,Lille,France,45.505299,12.3519,50.563332,3.086886
TO,8745,VCE,MAN,Venice,Italy,Manchester,United Kingdom,45.505299,12.3519,53.35369873046875,-2.2749500274658203
TO,8745,VCE,NTE,Venice,Italy,Nantes,France,45.505299,12.3519,47.15319824220001,-1.61073005199
TO,8745,VCE,ORY,Venice,Italy,Paris,France,45.505299,12.3519,48.7233333,2.3794444
TO,8745,VRN,LGW,Villafranca,Italy,London,United Kingdom,45.395699,10.8885,51.148102,-0.190278
TO,8745,VRN,MAN,Villafranca,Italy,Manchester,United Kingdom,45.395699,10.8885,53.35369873046875,-2.2749500274658203
TO,8745,ZTH,LGW,Zakynthos,Greece,London,United Kingdom,37.7509,20.8843,51.148102,-0.190278
TOM,5013,AYT,BHX,Antalya,Turkey,Birmingham,United Kingdom,36.898701,30.800501,52.4538993835,-1.7480299472799998
TOM,5013,AYT,BRS,Antalya,Turkey,Bristol,United Kingdom,36.898701,30.800501,51.382702,-2.71909
TOM,5013,AYT,LGW,Antalya,Turkey,London,United Kingdom,36.898701,30.800501,51.148102,-0.190278
TOM,5013,AYT,MAN,Antalya,Turkey,Manchester,United Kingdom,36.898701,30.800501,53.35369873046875,-2.2749500274658203
TOM,5013,BHX,AYT,Birmingham,United Kingdom,Antalya,Turkey,52.4538993835,-1.7480299472799998,36.898701,30.800501
TOM,5013,BHX,DLM,Birmingham,United Kingdom,Dalaman,Turkey,52.4538993835,-1.7480299472799998,36.7131004333,28.7924995422
TOM,5013,BHX,PMI,Birmingham,United Kingdom,Palma de Mallorca,Spain,52.4538993835,-1.7480299472799998,39.551700592,2.73881006241
TOM,5013,BRS,PMI,Bristol,United Kingdom,Palma de Mallorca,Spain,51.382702,-2.71909,39.551700592,2.73881006241
TOM,5013,DLM,BHX,Dalaman,Turkey,Birmingham,United Kingdom,36.7131004333,28.7924995422,52.4538993835,-1.7480299472799998
TOM,5013,DLM,LGW,Dalaman,Turkey,London,United Kingdom,36.7131004333,28.7924995422,51.148102,-0.190278
TOM,5013,DLM,MAN,Dalaman,Turkey,Manchester,United Kingdom,36.7131004333,28.7924995422,53.35369873046875,-2.2749500274658203
TOM,5013,DSA,PMI,"Doncaster, Sheffield",United Kingdom,Palma de Mallorca,Spain,53.4805378105,-1.01065635681,39.551700592,2.73881006241
TOM,5013,EMA,PMI,East Midlands,United Kingdom,Palma de Mallorca,Spain,52.8311004639,-1.32806003094,39.551700592,2.73881006241
TOM,5013,EXT,PMI,Exeter,United Kingdom,Palma de Mallorca,Spain,50.73440170288086,-3.4138898849487305,39.551700592,2.73881006241
TOM,5013,FNC,GLA,Funchal,Portugal,Glasgow,United Kingdom,32.697899,-16.7745,55.8718986511,-4.43306016922
TOM,5013,GLA,FNC,Glasgow,United Kingdom,Funchal,Portugal,55.8718986511,-4.43306016922,32.697899,-16.7745
TOM,5013,GLA,PMI,Glasgow,United Kingdom,Palma de Mallorca,Spain,55.8718986511,-4.43306016922,39.551700592,2.73881006241
TOM,5013,HER,BHX,Heraklion,Greece,Birmingham,United Kingdom,35.3396987915,25.1802997589,52.4538993835,-1.7480299472799998
TOM,5013,LGW,AYT,London,United Kingdom,Antalya,Turkey,51.148102,-0.190278,36.898701,30.800501
TOM,5013,LGW,DLM,London,United Kingdom,Dalaman,Turkey,51.148102,-0.190278,36.7131004333,28.7924995422
TOM,5013,LGW,PMI,London,United Kingdom,Palma de Mallorca,Spain,51.148102,-0.190278,39.551700592,2.73881006241
TOM,5013,LGW,PVK,London,United Kingdom,Preveza,Greece,51.148102,-0.190278,38.92549896240234,20.765300750732425
TOM,5013,LGW,RHO,London,United Kingdom,Rhodos,Greece,51.148102,-0.190278,36.40539932250977,28.086200714111328
TOM,5013,MAN,DLM,Manchester,United Kingdom,Dalaman,Turkey,53.35369873046875,-2.2749500274658203,36.7131004333,28.7924995422
TOM,5013,MAN,MLA,Manchester,United Kingdom,Malta,Malta,53.35369873046875,-2.2749500274658203,35.857498,14.4775
TOM,5013,MAN,NAP,Manchester,United Kingdom,Naples,Italy,53.35369873046875,-2.2749500274658203,40.886002000000005,14.2908
TOM,5013,MAN,PMI,Manchester,United Kingdom,Palma de Mallorca,Spain,53.35369873046875,-2.2749500274658203,39.551700592,2.73881006241
TOM,5013,MAN,RHO,Manchester,United Kingdom,Rhodos,Greece,53.35369873046875,-2.2749500274658203,36.40539932250977,28.086200714111328
TOM,5013,MLA,MAN,Malta,Malta,Manchester,United Kingdom,35.857498,14.4775,53.35369873046875,-2.2749500274658203
TOM,5013,NAP,MAN,Naples,Italy,Manchester,United Kingdom,40.886002000000005,14.2908,53.35369873046875,-2.2749500274658203
TOM,5013,NCL,DLM,Newcastle,United Kingdom,Dalaman,Turkey,55.037498474121094,-1.6916699409484863,36.7131004333,28.7924995422
TOM,5013,NCL,PMI,Newcastle,United Kingdom,Palma de Mallorca,Spain,55.037498474121094,-1.6916699409484863,39.551700592,2.73881006241
TOM,5013,PMI,BHX,Palma de Mallorca,Spain,Birmingham,United Kingdom,39.551700592,2.73881006241,52.4538993835,-1.7480299472799998
TOM,5013,PMI,BRS,Palma de Mallorca,Spain,Bristol,United Kingdom,39.551700592,2.73881006241,51.382702,-2.71909
TOM,5013,PMI,DSA,Palma de Mallorca,Spain,"Doncaster, Sheffield",United Kingdom,39.551700592,2.73881006241,53.4805378105,-1.01065635681
TOM,5013,PMI,EMA,Palma de Mallorca,Spain,East Midlands,United Kingdom,39.551700592,2.73881006241,52.8311004639,-1.32806003094
TOM,5013,PMI,EXT,Palma de Mallorca,Spain,Exeter,United Kingdom,39.551700592,2.73881006241,50.73440170288086,-3.4138898849487305
TOM,5013,PMI,GLA,Palma de Mallorca,Spain,Glasgow,United Kingdom,39.551700592,2.73881006241,55.8718986511,-4.43306016922
TOM,5013,PMI,LGW,Palma de Mallorca,Spain,London,United Kingdom,39.551700592,2.73881006241,51.148102,-0.190278
TOM,5013,PMI,MAN,Palma de Mallorca,Spain,Manchester,United Kingdom,39.551700592,2.73881006241,53.35369873046875,-2.2749500274658203
TOM,5013,PMI,NCL,Palma de Mallorca,Spain,Newcastle,United Kingdom,39.551700592,2.73881006241,55.037498474121094,-1.6916699409484863
TOM,5013,PVK,LGW,Preveza,Greece,London,United Kingdom,38.92549896240234,20.765300750732425,51.148102,-0.190278
TOM,5013,RHO,LGW,Rhodos,Greece,London,United Kingdom,36.40539932250977,28.086200714111328,51.148102,-0.190278
TOM,5013,RHO,MAN,Rhodos,Greece,Manchester,United Kingdom,36.40539932250977,28.086200714111328,53.35369873046875,-2.2749500274658203
TOM,5013,STN,PMI,London,United Kingdom,Palma de Mallorca,Spain,51.8849983215,0.234999999404,39.551700592,2.73881006241
TP,4869,AGP,LIS,Malaga,Spain,Lisbon,Portugal,36.67490005493164,-4.499110221862793,38.7813,-9.13592
TP,4869,AMS,LIS,Amsterdam,Netherlands,Lisbon,Portugal,52.308601,4.76389,38.7813,-9.13592
TP,4869,AMS,OPO,Amsterdam,Netherlands,Porto,Portugal,52.308601,4.76389,41.2481002808,-8.68138980865
TP,4869,ARN,LIS,Stockholm,Sweden,Lisbon,Portugal,59.65190124511699,17.918600082397,38.7813,-9.13592
TP,4869,BCN,LIS,Barcelona,Spain,Lisbon,Portugal,41.2971,2.07846,38.7813,-9.13592
TP,4869,BCN,OPO,Barcelona,Spain,Porto,Portugal,41.2971,2.07846,41.2481002808,-8.68138980865
TP,4869,BIO,LIS,Bilbao,Spain,Lisbon,Portugal,43.30110168457031,-2.9106099605560303,38.7813,-9.13592
TP,4869,BLQ,LIS,Bologna,Italy,Lisbon,Portugal,44.5354,11.2887,38.7813,-9.13592
TP,4869,BLQ,ZAG,Bologna,Italy,Zagreb,Croatia,44.5354,11.2887,45.742900848400005,16.0687999725
TP,4869,BOD,LIS,Bordeaux,France,Lisbon,Portugal,44.8283004761,-0.7155560255050001,38.7813,-9.13592
TP,4869,BRU,FAO,Brussels,Belgium,Faro,Portugal,50.9014015198,4.48443984985,37.0144004822,-7.965909957889999
TP,4869,BRU,LIS,Brussels,Belgium,Lisbon,Portugal,50.9014015198,4.48443984985,38.7813,-9.13592
TP,4869,BRU,OPO,Brussels,Belgium,Porto,Portugal,50.9014015198,4.48443984985,41.2481002808,-8.68138980865
TP,4869,BUD,LIS,Budapest,Hungary,Lisbon,Portugal,47.429759999999995,19.261093,38.7813,-9.13592
TP,4869,CPH,LIS,Copenhagen,Denmark,Lisbon,Portugal,55.617900848389,12.656000137329,38.7813,-9.13592
TP,4869,DUS,LIS,Duesseldorf,Germany,Lisbon,Portugal,51.289501,6.766780000000001,38.7813,-9.13592
TP,4869,FAO,BRU,Faro,Portugal,Brussels,Belgium,37.0144004822,-7.965909957889999,50.9014015198,4.48443984985
TP,4869,FAO,FRA,Faro,Portugal,Frankfurt,Germany,37.0144004822,-7.965909957889999,50.033333,8.570556
TP,4869,FAO,LIS,Faro,Portugal,Lisbon,Portugal,37.0144004822,-7.965909957889999,38.7813,-9.13592
TP,4869,FAO,MUC,Faro,Portugal,Munich,Germany,37.0144004822,-7.965909957889999,48.353802,11.7861
TP,4869,FCO,LIS,Rome,Italy,Lisbon,Portugal,41.8002778,12.2388889,38.7813,-9.13592
TP,4869,FCO,OPO,Rome,Italy,Porto,Portugal,41.8002778,12.2388889,41.2481002808,-8.68138980865
TP,4869,FNC,LGW,Funchal,Portugal,London,United Kingdom,32.697899,-16.7745,51.148102,-0.190278
TP,4869,FNC,LIS,Funchal,Portugal,Lisbon,Portugal,32.697899,-16.7745,38.7813,-9.13592
TP,4869,FNC,OPO,Funchal,Portugal,Porto,Portugal,32.697899,-16.7745,41.2481002808,-8.68138980865
TP,4869,FNC,VIE,Funchal,Portugal,Vienna,Austria,32.697899,-16.7745,48.110298156738,16.569700241089002
TP,4869,FRA,FAO,Frankfurt,Germany,Faro,Portugal,50.033333,8.570556,37.0144004822,-7.965909957889999
TP,4869,FRA,LIS,Frankfurt,Germany,Lisbon,Portugal,50.033333,8.570556,38.7813,-9.13592
TP,4869,FRA,OPO,Frankfurt,Germany,Porto,Portugal,50.033333,8.570556,41.2481002808,-8.68138980865
TP,4869,GVA,LIS,Geneva,Switzerland,Lisbon,Portugal,46.23809814453125,6.108950138092041,38.7813,-9.13592
TP,4869,GVA,OPO,Geneva,Switzerland,Porto,Portugal,46.23809814453125,6.108950138092041,41.2481002808,-8.68138980865
TP,4869,HAM,LIS,Hamburg,Germany,Lisbon,Portugal,53.630401611328,9.988229751586902,38.7813,-9.13592
TP,4869,HEL,LIS,Helsinki,Finland,Lisbon,Portugal,60.317199707031,24.963300704956,38.7813,-9.13592
TP,4869,KBP,LIS,Kiev,Ukraine,Lisbon,Portugal,50.34500122070313,30.89469909667969,38.7813,-9.13592
TP,4869,LCG,LIS,La Coruna,Spain,Lisbon,Portugal,43.302101,-8.37726,38.7813,-9.13592
TP,4869,LGW,FNC,London,United Kingdom,Funchal,Portugal,51.148102,-0.190278,32.697899,-16.7745
TP,4869,LGW,LIS,London,United Kingdom,Lisbon,Portugal,51.148102,-0.190278,38.7813,-9.13592
TP,4869,LGW,OPO,London,United Kingdom,Porto,Portugal,51.148102,-0.190278,41.2481002808,-8.68138980865
TP,4869,LHR,LIS,London,United Kingdom,Lisbon,Portugal,51.4706,-0.461941,38.7813,-9.13592
TP,4869,LIS,AGP,Lisbon,Portugal,Malaga,Spain,38.7813,-9.13592,36.67490005493164,-4.499110221862793
TP,4869,LIS,AMS,Lisbon,Portugal,Amsterdam,Netherlands,38.7813,-9.13592,52.308601,4.76389
TP,4869,LIS,ARN,Lisbon,Portugal,Stockholm,Sweden,38.7813,-9.13592,59.65190124511699,17.918600082397
TP,4869,LIS,BCN,Lisbon,Portugal,Barcelona,Spain,38.7813,-9.13592,41.2971,2.07846
TP,4869,LIS,BIO,Lisbon,Portugal,Bilbao,Spain,38.7813,-9.13592,43.30110168457031,-2.9106099605560303
TP,4869,LIS,BLQ,Lisbon,Portugal,Bologna,Italy,38.7813,-9.13592,44.5354,11.2887
TP,4869,LIS,BOD,Lisbon,Portugal,Bordeaux,France,38.7813,-9.13592,44.8283004761,-0.7155560255050001
TP,4869,LIS,BRU,Lisbon,Portugal,Brussels,Belgium,38.7813,-9.13592,50.9014015198,4.48443984985
TP,4869,LIS,BUD,Lisbon,Portugal,Budapest,Hungary,38.7813,-9.13592,47.429759999999995,19.261093
TP,4869,LIS,CPH,Lisbon,Portugal,Copenhagen,Denmark,38.7813,-9.13592,55.617900848389,12.656000137329
TP,4869,LIS,DUS,Lisbon,Portugal,Duesseldorf,Germany,38.7813,-9.13592,51.289501,6.766780000000001
TP,4869,LIS,FAO,Lisbon,Portugal,Faro,Portugal,38.7813,-9.13592,37.0144004822,-7.965909957889999
TP,4869,LIS,FCO,Lisbon,Portugal,Rome,Italy,38.7813,-9.13592,41.8002778,12.2388889
TP,4869,LIS,FNC,Lisbon,Portugal,Funchal,Portugal,38.7813,-9.13592,32.697899,-16.7745
TP,4869,LIS,FRA,Lisbon,Portugal,Frankfurt,Germany,38.7813,-9.13592,50.033333,8.570556
TP,4869,LIS,GVA,Lisbon,Portugal,Geneva,Switzerland,38.7813,-9.13592,46.23809814453125,6.108950138092041
TP,4869,LIS,HAM,Lisbon,Portugal,Hamburg,Germany,38.7813,-9.13592,53.630401611328,9.988229751586902
TP,4869,LIS,HEL,Lisbon,Portugal,Helsinki,Finland,38.7813,-9.13592,60.317199707031,24.963300704956
TP,4869,LIS,KBP,Lisbon,Portugal,Kiev,Ukraine,38.7813,-9.13592,50.34500122070313,30.89469909667969
TP,4869,LIS,LCG,Lisbon,Portugal,La Coruna,Spain,38.7813,-9.13592,43.302101,-8.37726
TP,4869,LIS,LGW,Lisbon,Portugal,London,United Kingdom,38.7813,-9.13592,51.148102,-0.190278
TP,4869,LIS,LHR,Lisbon,Portugal,London,United Kingdom,38.7813,-9.13592,51.4706,-0.461941
TP,4869,LIS,LUX,Lisbon,Portugal,Luxemburg,Luxembourg,38.7813,-9.13592,49.6233333,6.204444400000001
TP,4869,LIS,LYS,Lisbon,Portugal,Lyon,France,38.7813,-9.13592,45.725556,5.081111
TP,4869,LIS,MAD,Lisbon,Portugal,Madrid,Spain,38.7813,-9.13592,40.471926,-3.56264
TP,4869,LIS,MAN,Lisbon,Portugal,Manchester,United Kingdom,38.7813,-9.13592,53.35369873046875,-2.2749500274658203
TP,4869,LIS,MRS,Lisbon,Portugal,Marseille,France,38.7813,-9.13592,43.439271922,5.22142410278
TP,4869,LIS,MUC,Lisbon,Portugal,Munich,Germany,38.7813,-9.13592,48.353802,11.7861
TP,4869,LIS,MXP,Lisbon,Portugal,Milano,Italy,38.7813,-9.13592,45.6306,8.728110000000001
TP,4869,LIS,NCE,Lisbon,Portugal,Nice,France,38.7813,-9.13592,43.658401489300005,7.215869903560001
TP,4869,LIS,OPO,Lisbon,Portugal,Porto,Portugal,38.7813,-9.13592,41.2481002808,-8.68138980865
TP,4869,LIS,ORY,Lisbon,Portugal,Paris,France,38.7813,-9.13592,48.7233333,2.3794444
TP,4869,LIS,OSL,Lisbon,Portugal,Oslo,Norway,38.7813,-9.13592,60.121,11.0502
TP,4869,LIS,OTP,Lisbon,Portugal,Bucharest,Romania,38.7813,-9.13592,44.5711111,26.085
TP,4869,LIS,PRG,Lisbon,Portugal,Prague,Czech Republic,38.7813,-9.13592,50.1008,14.26
TP,4869,LIS,PXO,Lisbon,Portugal,Porto Santo,Portugal,38.7813,-9.13592,33.073398590100005,-16.3500003815
TP,4869,LIS,SVQ,Lisbon,Portugal,Sevilla,Spain,38.7813,-9.13592,37.41799926757813,-5.8931097984313965
TP,4869,LIS,SXF,Lisbon,Portugal,Berlin,Germany,38.7813,-9.13592,52.380001,13.5225
TP,4869,LIS,TLS,Lisbon,Portugal,Toulouse,France,38.7813,-9.13592,43.629101,1.36382
TP,4869,LIS,VCE,Lisbon,Portugal,Venice,Italy,38.7813,-9.13592,45.505299,12.3519
TP,4869,LIS,VIE,Lisbon,Portugal,Vienna,Austria,38.7813,-9.13592,48.110298156738,16.569700241089002
TP,4869,LIS,VLC,Lisbon,Portugal,Valencia,Spain,38.7813,-9.13592,39.4893,-0.481625
TP,4869,LIS,WAW,Lisbon,Portugal,Warsaw,Poland,38.7813,-9.13592,52.1656990051,20.9671001434
TP,4869,LIS,ZRH,Lisbon,Portugal,Zurich,Switzerland,38.7813,-9.13592,47.464699,8.54917
TP,4869,LUX,LIS,Luxemburg,Luxembourg,Lisbon,Portugal,49.6233333,6.204444400000001,38.7813,-9.13592
TP,4869,LUX,OPO,Luxemburg,Luxembourg,Porto,Portugal,49.6233333,6.204444400000001,41.2481002808,-8.68138980865
TP,4869,LYS,LIS,Lyon,France,Lisbon,Portugal,45.725556,5.081111,38.7813,-9.13592
TP,4869,MAD,LIS,Madrid,Spain,Lisbon,Portugal,40.471926,-3.56264,38.7813,-9.13592
TP,4869,MAD,OPO,Madrid,Spain,Porto,Portugal,40.471926,-3.56264,41.2481002808,-8.68138980865
TP,4869,MAN,LIS,Manchester,United Kingdom,Lisbon,Portugal,53.35369873046875,-2.2749500274658203,38.7813,-9.13592
TP,4869,MRS,LIS,Marseille,France,Lisbon,Portugal,43.439271922,5.22142410278,38.7813,-9.13592
TP,4869,MUC,FAO,Munich,Germany,Faro,Portugal,48.353802,11.7861,37.0144004822,-7.965909957889999
TP,4869,MUC,LIS,Munich,Germany,Lisbon,Portugal,48.353802,11.7861,38.7813,-9.13592
TP,4869,MXP,LIS,Milano,Italy,Lisbon,Portugal,45.6306,8.728110000000001,38.7813,-9.13592
TP,4869,MXP,OPO,Milano,Italy,Porto,Portugal,45.6306,8.728110000000001,41.2481002808,-8.68138980865
TP,4869,NCE,LIS,Nice,France,Lisbon,Portugal,43.658401489300005,7.215869903560001,38.7813,-9.13592
TP,4869,OPO,AMS,Porto,Portugal,Amsterdam,Netherlands,41.2481002808,-8.68138980865,52.308601,4.76389
TP,4869,OPO,BCN,Porto,Portugal,Barcelona,Spain,41.2481002808,-8.68138980865,41.2971,2.07846
TP,4869,OPO,BRU,Porto,Portugal,Brussels,Belgium,41.2481002808,-8.68138980865,50.9014015198,4.48443984985
TP,4869,OPO,FCO,Porto,Portugal,Rome,Italy,41.2481002808,-8.68138980865,41.8002778,12.2388889
TP,4869,OPO,FNC,Porto,Portugal,Funchal,Portugal,41.2481002808,-8.68138980865,32.697899,-16.7745
TP,4869,OPO,FRA,Porto,Portugal,Frankfurt,Germany,41.2481002808,-8.68138980865,50.033333,8.570556
TP,4869,OPO,GVA,Porto,Portugal,Geneva,Switzerland,41.2481002808,-8.68138980865,46.23809814453125,6.108950138092041
TP,4869,OPO,LGW,Porto,Portugal,London,United Kingdom,41.2481002808,-8.68138980865,51.148102,-0.190278
TP,4869,OPO,LIS,Porto,Portugal,Lisbon,Portugal,41.2481002808,-8.68138980865,38.7813,-9.13592
TP,4869,OPO,LUX,Porto,Portugal,Luxemburg,Luxembourg,41.2481002808,-8.68138980865,49.6233333,6.204444400000001
TP,4869,OPO,MAD,Porto,Portugal,Madrid,Spain,41.2481002808,-8.68138980865,40.471926,-3.56264
TP,4869,OPO,MXP,Porto,Portugal,Milano,Italy,41.2481002808,-8.68138980865,45.6306,8.728110000000001
TP,4869,OPO,ORY,Porto,Portugal,Paris,France,41.2481002808,-8.68138980865,48.7233333,2.3794444
TP,4869,OPO,ZRH,Porto,Portugal,Zurich,Switzerland,41.2481002808,-8.68138980865,47.464699,8.54917
TP,4869,ORY,LIS,Paris,France,Lisbon,Portugal,48.7233333,2.3794444,38.7813,-9.13592
TP,4869,ORY,OPO,Paris,France,Porto,Portugal,48.7233333,2.3794444,41.2481002808,-8.68138980865
TP,4869,OSL,LIS,Oslo,Norway,Lisbon,Portugal,60.121,11.0502,38.7813,-9.13592
TP,4869,OTP,LIS,Bucharest,Romania,Lisbon,Portugal,44.5711111,26.085,38.7813,-9.13592
TP,4869,PRG,LIS,Prague,Czech Republic,Lisbon,Portugal,50.1008,14.26,38.7813,-9.13592
TP,4869,PXO,LIS,Porto Santo,Portugal,Lisbon,Portugal,33.073398590100005,-16.3500003815,38.7813,-9.13592
TP,4869,SVQ,LIS,Sevilla,Spain,Lisbon,Portugal,37.41799926757813,-5.8931097984313965,38.7813,-9.13592
TP,4869,SXF,LIS,Berlin,Germany,Lisbon,Portugal,52.380001,13.5225,38.7813,-9.13592
TP,4869,TLS,LIS,Toulouse,France,Lisbon,Portugal,43.629101,1.36382,38.7813,-9.13592
TP,4869,VCE,LIS,Venice,Italy,Lisbon,Portugal,45.505299,12.3519,38.7813,-9.13592
TP,4869,VIE,FNC,Vienna,Austria,Funchal,Portugal,48.110298156738,16.569700241089002,32.697899,-16.7745
TP,4869,VIE,LIS,Vienna,Austria,Lisbon,Portugal,48.110298156738,16.569700241089002,38.7813,-9.13592
TP,4869,VLC,LIS,Valencia,Spain,Lisbon,Portugal,39.4893,-0.481625,38.7813,-9.13592
TP,4869,WAW,LIS,Warsaw,Poland,Lisbon,Portugal,52.1656990051,20.9671001434,38.7813,-9.13592
TP,4869,ZAG,BLQ,Zagreb,Croatia,Bologna,Italy,45.742900848400005,16.0687999725,44.5354,11.2887
TP,4869,ZRH,LIS,Zurich,Switzerland,Lisbon,Portugal,47.464699,8.54917,38.7813,-9.13592
TP,4869,ZRH,OPO,Zurich,Switzerland,Porto,Portugal,47.464699,8.54917,41.2481002808,-8.68138980865
TS,1317,OPO,LIS,Porto,Portugal,Lisbon,Portugal,41.2481002808,-8.68138980865,38.7813,-9.13592
U2,2297,ABZ,LGW,Aberdeen,United Kingdom,London,United Kingdom,57.20190048217773,-2.1977798938751216,51.148102,-0.190278
U2,2297,ABZ,LTN,Aberdeen,United Kingdom,London,United Kingdom,57.20190048217773,-2.1977798938751216,51.87469863891602,-0.3683330118656158
U2,2297,ADB,LGW,Izmir,Turkey,London,United Kingdom,38.2924003601,27.156999588,51.148102,-0.190278
U2,2297,AGP,BFS,Malaga,Spain,Belfast,United Kingdom,36.67490005493164,-4.499110221862793,54.6575012207,-6.21582984924
U2,2297,AGP,BRS,Malaga,Spain,Bristol,United Kingdom,36.67490005493164,-4.499110221862793,51.382702,-2.71909
U2,2297,AGP,BSL,Malaga,Spain,Mulhouse,France,36.67490005493164,-4.499110221862793,47.59,7.5291667
U2,2297,AGP,CDG,Malaga,Spain,Paris,France,36.67490005493164,-4.499110221862793,49.012798,2.55
U2,2297,AGP,GLA,Malaga,Spain,Glasgow,United Kingdom,36.67490005493164,-4.499110221862793,55.8718986511,-4.43306016922
U2,2297,AGP,GVA,Malaga,Spain,Geneva,Switzerland,36.67490005493164,-4.499110221862793,46.23809814453125,6.108950138092041
U2,2297,AGP,LGW,Malaga,Spain,London,United Kingdom,36.67490005493164,-4.499110221862793,51.148102,-0.190278
U2,2297,AGP,LPL,Malaga,Spain,Liverpool,United Kingdom,36.67490005493164,-4.499110221862793,53.33359909057617,-2.849720001220703
U2,2297,AGP,LTN,Malaga,Spain,London,United Kingdom,36.67490005493164,-4.499110221862793,51.87469863891602,-0.3683330118656158
U2,2297,AGP,MAN,Malaga,Spain,Manchester,United Kingdom,36.67490005493164,-4.499110221862793,53.35369873046875,-2.2749500274658203
U2,2297,AGP,MXP,Malaga,Spain,Milano,Italy,36.67490005493164,-4.499110221862793,45.6306,8.728110000000001
U2,2297,AGP,NCL,Malaga,Spain,Newcastle,United Kingdom,36.67490005493164,-4.499110221862793,55.037498474121094,-1.6916699409484863
U2,2297,AGP,SEN,Malaga,Spain,Southend,United Kingdom,36.67490005493164,-4.499110221862793,51.5713996887207,0.6955559849739075
U2,2297,AGP,STN,Malaga,Spain,London,United Kingdom,36.67490005493164,-4.499110221862793,51.8849983215,0.234999999404
U2,2297,AGP,SXF,Malaga,Spain,Berlin,Germany,36.67490005493164,-4.499110221862793,52.380001,13.5225
U2,2297,AHO,MXP,Alghero,Italy,Milano,Italy,40.632099,8.29077,45.6306,8.728110000000001
U2,2297,AJA,BSL,Ajaccio,France,Mulhouse,France,41.92359924316406,8.8029203414917,47.59,7.5291667
U2,2297,AJA,CDG,Ajaccio,France,Paris,France,41.92359924316406,8.8029203414917,49.012798,2.55
U2,2297,AJA,GVA,Ajaccio,France,Geneva,Switzerland,41.92359924316406,8.8029203414917,46.23809814453125,6.108950138092041
U2,2297,AJA,LGW,Ajaccio,France,London,United Kingdom,41.92359924316406,8.8029203414917,51.148102,-0.190278
U2,2297,AJA,LYS,Ajaccio,France,Lyon,France,41.92359924316406,8.8029203414917,45.725556,5.081111
U2,2297,ALC,BFS,Alicante,Spain,Belfast,United Kingdom,38.28219985961914,-0.5581560134887695,54.6575012207,-6.21582984924
U2,2297,ALC,BRS,Alicante,Spain,Bristol,United Kingdom,38.28219985961914,-0.5581560134887695,51.382702,-2.71909
U2,2297,ALC,BSL,Alicante,Spain,Mulhouse,France,38.28219985961914,-0.5581560134887695,47.59,7.5291667
U2,2297,ALC,EDI,Alicante,Spain,Edinburgh,United Kingdom,38.28219985961914,-0.5581560134887695,55.95000076293945,-3.372499942779541
