Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance,Estimated Cost,Estimated Duration
SXB,PMO,Strasbourg,France,Palermo,Italy,48.53829956054688,7.628230094909668,38.175999,13.091,1233.1582806544952,297,2.541447850818119
TLS,AJA,Toulouse,France,Ajaccio,France,43.629101,1.36382,41.92359924316406,8.8029203414917,635.8294201155212,153,1.7947867751444015
TLS,BIA,Toulouse,France,Bastia,France,43.629101,1.36382,42.55270004272461,9.48373031616211,669.8434442612527,159,1.8373043053265659
TRN,PMO,Torino,Italy,Palermo,Italy,45.200802,7.64963,38.175999,13.091,901.8735568493308,206,2.1273419460616636
VCE,BIO,Venice,Italy,Bilbao,Spain,45.505299,12.3519,43.30110168457031,-2.9106099605560303,1234.98919905746,297,2.5437364988218247
VCE,BOD,Venice,Italy,Bordeaux,France,45.505299,12.3519,44.8283004761,-0.7155560255050001,1026.077245897158,251,2.2825965573714475
VCE,BRI,Venice,Italy,Bari,Italy,45.505299,12.3519,41.138901,16.760599,602.220468819473,146,1.7527755860243412
VCE,CTA,Venice,Italy,Catania,Italy,45.505299,12.3519,37.466801,15.0664,921.8416302901196,210,2.1523020378626496
VCE,JTR,Venice,Italy,Thira,Greece,45.505299,12.3519,36.39920043945313,25.47929954528809,1493.322172697099,354,2.866652715871374
VCE,LMP,Venice,Italy,Lampedusa,Italy,45.505299,12.3519,35.497898,12.6181,1112.997973405977,270,2.3912474667574712
VCE,NTE,Venice,Italy,Nantes,France,45.505299,12.3519,47.15319824220001,-1.61073005199,1086.091584780408,264,2.35761448097551
VCE,OLB,Venice,Italy,Olbia,Italy,45.505299,12.3519,40.898701,9.51763,561.2911817627423,132,1.701613977203428
VCE,PMO,Venice,Italy,Palermo,Italy,45.505299,12.3519,38.175999,13.091,817.2669962251442,189,2.02158374528143
VCE,PNL,Venice,Italy,Pantelleria,Italy,45.505299,12.3519,36.816502,11.9689,966.6786553161696,219,2.208348319145212
VCE,REG,Venice,Italy,Reggio Calabria,Italy,45.505299,12.3519,38.071201,15.6516,870.5168464862701,200,2.0881460581078377
VLC,NTE,Valencia,Spain,Nantes,France,39.4893,-0.481625,47.15319824220001,-1.61073005199,857.0410027876532,197,2.0713012534845667
VLC,OVD,Valencia,Spain,Aviles,Spain,39.4893,-0.481625,43.5635986328125,-6.0346198081970215,646.9619587031283,155,1.8087024483789103
VRN,BRI,Villafranca,Italy,Bari,Italy,45.395699,10.8885,41.138901,16.760599,670.5426652745593,160,1.8381783315931992
VRN,PMO,Villafranca,Italy,Palermo,Italy,45.395699,10.8885,38.175999,13.091,823.2094063445195,190,2.0290117579306495
BHD,IOM,Belfast,United Kingdom,Isle Of Man,Isle of Man,54.61809921264648,-5.872499942779541,54.08330154418945,-4.623889923095703,100.4171904541242,45,1.1255214880676552
BLK,IOM,Blackpool,United Kingdom,Isle Of Man,Isle of Man,53.77170181274414,-3.0286099910736084,54.08330154418945,-4.623889923095703,110.04107889803058,46,1.1375513486225381
CWL,VLY,Cardiff,United Kingdom,Angelsey,United Kingdom,51.39670181274414,-3.343329906463623,53.2481002808,-4.53533983231,221.22512009097792,68,1.2765314001137225
GLO,IOM,Golouchestershire,United Kingdom,Isle Of Man,Isle of Man,51.89419937133789,-2.1672201156616206,54.08330154418945,-4.623889923095703,293.7160809911722,81,1.3671451012389653
IOM,BHD,Isle Of Man,Isle of Man,Belfast,United Kingdom,54.08330154418945,-4.623889923095703,54.61809921264648,-5.872499942779541,100.4171904541242,45,1.1255214880676552
IOM,BLK,Isle Of Man,Isle of Man,Blackpool,United Kingdom,54.08330154418945,-4.623889923095703,53.77170181274414,-3.0286099910736084,110.04107889803058,46,1.1375513486225381
IOM,GLO,Isle Of Man,Isle of Man,Golouchestershire,United Kingdom,54.08330154418945,-4.623889923095703,51.89419937133789,-2.1672201156616206,293.7160809911722,81,1.3671451012389653
IOM,NCL,Isle Of Man,Isle of Man,Newcastle,United Kingdom,54.08330154418945,-4.623889923095703,55.037498474121094,-1.6916699409484863,216.77014335793749,67,1.2709626791974218
NCL,IOM,Newcastle,United Kingdom,Isle Of Man,Isle of Man,55.037498474121094,-1.6916699409484863,54.08330154418945,-4.623889923095703,216.77014335793749,67,1.2709626791974218
VLY,CWL,Angelsey,United Kingdom,Cardiff,United Kingdom,53.2481002808,-4.53533983231,51.39670181274414,-3.343329906463623,221.22512009097792,68,1.2765314001137225
MAN,MUC,Manchester,United Kingdom,Munich,Germany,53.35369873046875,-2.2749500274658203,48.353802,11.7861,1130.0472966662433,274,2.412559120832804
MUC,MAN,Munich,Germany,Manchester,United Kingdom,48.353802,11.7861,53.35369873046875,-2.2749500274658203,1130.0472966662433,274,2.412559120832804
FRA,MAD,Frankfurt,Germany,Madrid,Spain,50.033333,8.570556,40.471926,-3.56264,1422.0506123137338,338,2.7775632653921676
MAD,FRA,Madrid,Spain,Frankfurt,Germany,40.471926,-3.56264,50.033333,8.570556,1422.0506123137338,338,2.7775632653921676
ABZ,LHR,Aberdeen,United Kingdom,London,United Kingdom,57.20190048217773,-2.1977798938751216,51.4706,-0.461941,647.0947460207127,155,1.808868432525891
EDI,LHR,Edinburgh,United Kingdom,London,United Kingdom,55.95000076293945,-3.372499942779541,51.4706,-0.461941,533.530300372911,127,1.6669128754661386
LHR,ABZ,London,United Kingdom,Aberdeen,United Kingdom,51.4706,-0.461941,57.20190048217773,-2.1977798938751216,647.0947460207127,155,1.808868432525891
LHR,EDI,London,United Kingdom,Edinburgh,United Kingdom,51.4706,-0.461941,55.95000076293945,-3.372499942779541,533.530300372911,127,1.6669128754661386
LHR,MAN,London,United Kingdom,Manchester,United Kingdom,51.4706,-0.461941,53.35369873046875,-2.2749500274658203,242.81089399247944,72,1.3035136174905992
MAN,LHR,Manchester,United Kingdom,London,United Kingdom,53.35369873046875,-2.2749500274658203,51.4706,-0.461941,242.81089399247944,72,1.3035136174905992
MAN,MUC,Manchester,United Kingdom,Munich,Germany,53.35369873046875,-2.2749500274658203,48.353802,11.7861,1130.0472966662433,274,2.412559120832804
MUC,MAN,Munich,Germany,Manchester,United Kingdom,48.353802,11.7861,53.35369873046875,-2.2749500274658203,1130.0472966662433,274,2.412559120832804
AAL,BCN,Aalborg,Denmark,Barcelona,Spain,57.0927589138,9.84924316406,41.2971,2.07846,1842.0893959528955,486,3.302611744941119
AGP,AMS,Malaga,Spain,Amsterdam,Netherlands,36.67490005493164,-4.499110221862793,52.308601,4.76389,1883.6573082717853,496,3.3545716353397315
AGP,BCN,Malaga,Spain,Barcelona,Spain,36.67490005493164,-4.499110221862793,41.2971,2.07846,765.9663996293789,179,1.9574579995367236
AGP,BIO,Malaga,Spain,Bilbao,Spain,36.67490005493164,-4.499110221862793,43.30110168457031,-2.9106099605560303,749.0828634298517,175,1.9363535792873146
AGP,BRU,Malaga,Spain,Brussels,Belgium,36.67490005493164,-4.499110221862793,50.9014015198,4.48443984985,1735.4805592769055,459,3.1693506990961318
AGP,CPH,Malaga,Spain,Copenhagen,Denmark,36.67490005493164,-4.499110221862793,55.617900848389,12.656000137329,2471.544260982719,643,4.089430326228399
AGP,CWL,Malaga,Spain,Cardiff,United Kingdom,36.67490005493164,-4.499110221862793,51.39670181274414,-3.343329906463623,1639.5401066739691,435,3.0494251333424613
AGP,FCO,Malaga,Spain,Rome,Italy,36.67490005493164,-4.499110221862793,41.8002778,12.2388889,1546.849240787076,412,2.9335615509838453
AGP,HAJ,Malaga,Spain,Hannover,Germany,36.67490005493164,-4.499110221862793,52.461101532,9.68507957458,2075.8681043880297,544,3.5948351304850372
AGP,HAM,Malaga,Spain,Hamburg,Germany,36.67490005493164,-4.499110221862793,53.630401611328,9.988229751586902,2191.7065924337294,573,3.7396332405421617
AGP,LYS,Malaga,Spain,Lyon,France,36.67490005493164,-4.499110221862793,45.725556,5.081111,1284.5975154128755,308,2.6057468942660944
AGP,MUC,Malaga,Spain,Munich,Germany,36.67490005493164,-4.499110221862793,48.353802,11.7861,1854.9441906374425,489,3.3186802382968033
AGP,NTE,Malaga,Spain,Nantes,France,36.67490005493164,-4.499110221862793,47.15319824220001,-1.61073005199,1189.162232962697,287,2.486452791203371
AGP,ORY,Malaga,Spain,Paris,France,36.67490005493164,-4.499110221862793,48.7233333,2.3794444,1451.3823254085987,345,2.814227906760748
AGP,OVD,Malaga,Spain,Aviles,Spain,36.67490005493164,-4.499110221862793,43.5635986328125,-6.0346198081970215,776.994818035146,181,1.9712435225439324
AGP,PMI,Malaga,Spain,Palma de Mallorca,Spain,36.67490005493164,-4.499110221862793,39.551700592,2.73881006241,709.1252080334392,167,1.886406510041799
AGP,SCQ,Malaga,Spain,Santiago,Spain,36.67490005493164,-4.499110221862793,42.89630126953125,-8.415140151977539,768.2318493941315,179,1.9602898117426644
AGP,TLS,Malaga,Spain,Toulouse,France,36.67490005493164,-4.499110221862793,43.629101,1.36382,919.3465463975116,209,2.1491831829968895
ALC,AMS,Alicante,Spain,Amsterdam,Netherlands,38.28219985961914,-0.5581560134887695,52.308601,4.76389,1613.1521331872038,429,3.0164401664840046
ALC,BCN,Alicante,Spain,Barcelona,Spain,38.28219985961914,-0.5581560134887695,41.2971,2.07846,403.8531199111984,102,1.5048163998889978
ALC,BIO,Alicante,Spain,Bilbao,Spain,38.28219985961914,-0.5581560134887695,43.30110168457031,-2.9106099605560303,592.1028573284079,138,1.74012857166051
ALC,BRU,Alicante,Spain,Brussels,Belgium,38.28219985961914,-0.5581560134887695,50.9014015198,4.48443984985,1458.012817028338,346,2.8225160212854226
ALC,CPH,Alicante,Spain,Copenhagen,Denmark,38.28219985961914,-0.5581560134887695,55.617900848389,12.656000137329,2164.5402065900894,567,3.7056752582376116
ALC,CWL,Alicante,Spain,Cardiff,United Kingdom,38.28219985961914,-0.5581560134887695,51.39670181274414,-3.343329906463623,1474.4226414885738,350,2.843028301860717
ALC,FCO,Alicante,Spain,Rome,Italy,38.28219985961914,-0.5581560134887695,41.8002778,12.2388889,1156.1174435650028,280,2.4451468044562534
ALC,IBZ,Alicante,Spain,Ibiza,Spain,38.28219985961914,-0.5581560134887695,38.8728981018,1.3731199502899998,180.26920043469465,60,1.2253365005433683
ALC,ORY,Alicante,Spain,Paris,France,38.28219985961914,-0.5581560134887695,48.7233333,2.3794444,1184.6843863453996,286,2.4808554829317497
ALC,PMI,Alicante,Spain,Palma de Mallorca,Spain,38.28219985961914,-0.5581560134887695,39.551700592,2.73881006241,318.22965759048185,86,1.3977870719881023
AMS,AGP,Amsterdam,Netherlands,Malaga,Spain,52.308601,4.76389,36.67490005493164,-4.499110221862793,1883.6573082717853,496,3.3545716353397315
AMS,ALC,Amsterdam,Netherlands,Alicante,Spain,52.308601,4.76389,38.28219985961914,-0.5581560134887695,1613.1521331872038,429,3.0164401664840046
AMS,BCN,Amsterdam,Netherlands,Barcelona,Spain,52.308601,4.76389,41.2971,2.07846,1241.1362442046454,299,2.5514203052558067
AMS,BIO,Amsterdam,Netherlands,Bilbao,Spain,52.308601,4.76389,43.30110168457031,-2.9106099605560303,1152.5110769216722,279,2.4406388461520905
AMS,IBZ,Amsterdam,Netherlands,Ibiza,Spain,52.308601,4.76389,38.8728981018,1.3731199502899998,1516.6619132239932,405,2.8958273915299912
AMS,PMI,Amsterdam,Netherlands,Palma de Mallorca,Spain,52.308601,4.76389,39.551700592,2.73881006241,1426.9726166623177,339,2.7837157708278975
AMS,SVQ,Amsterdam,Netherlands,Sevilla,Spain,52.308601,4.76389,37.41799926757813,-5.8931097984313965,1852.068360360309,489,3.315085450450386
AMS,VLC,Amsterdam,Netherlands,Valencia,Spain,52.308601,4.76389,39.4893,-0.481625,1481.113988456934,351,2.851392485571168
ARN,BCN,Stockholm,Sweden,Barcelona,Spain,59.65190124511699,17.918600082397,41.2971,2.07846,2314.922296302132,604,3.893652870377665
ATH,BCN,Athens,Greece,Barcelona,Spain,37.9364013672,23.944499969499997,41.2971,2.07846,1904.507716526333,502,3.380634645657916
BCN,AAL,Barcelona,Spain,Aalborg,Denmark,41.2971,2.07846,57.0927589138,9.84924316406,1842.0893959528955,486,3.302611744941119
BCN,AGP,Barcelona,Spain,Malaga,Spain,41.2971,2.07846,36.67490005493164,-4.499110221862793,765.9663996293789,179,1.9574579995367236
BCN,ALC,Barcelona,Spain,Alicante,Spain,41.2971,2.07846,38.28219985961914,-0.5581560134887695,403.8531199111984,102,1.5048163998889978
BCN,AMS,Barcelona,Spain,Amsterdam,Netherlands,41.2971,2.07846,52.308601,4.76389,1241.1362442046454,299,2.5514203052558067
BCN,ARN,Barcelona,Spain,Stockholm,Sweden,41.2971,2.07846,59.65190124511699,17.918600082397,2314.922296302132,604,3.893652870377665
BCN,ATH,Barcelona,Spain,Athens,Greece,41.2971,2.07846,37.9364013672,23.944499969499997,1904.507716526333,502,3.380634645657916
BCN,BES,Barcelona,Spain,Brest,France,41.2971,2.07846,48.4478988647461,-4.418540000915527,944.9122746042428,214,2.1811403432553034
BCN,BGO,Barcelona,Spain,Bergen,Norway,41.2971,2.07846,60.29339981,5.218140125,2123.203109921693,556,3.654003887402116
BCN,BIO,Barcelona,Spain,Bilbao,Spain,41.2971,2.07846,43.30110168457031,-2.9106099605560303,466.8108581761485,114,1.5835135727201854
BCN,BLQ,Barcelona,Spain,Bologna,Italy,41.2971,2.07846,44.5354,11.2887,831.3202252007095,192,2.039150281500887
BCN,BOD,Barcelona,Spain,Bordeaux,France,41.2971,2.07846,44.8283004761,-0.7155560255050001,453.4685822879095,112,1.5668357278598868
BCN,BRI,Barcelona,Spain,Bari,Italy,41.2971,2.07846,41.138901,16.760599,1226.7002464174584,295,2.533375308021823
BCN,BRU,Barcelona,Spain,Brussels,Belgium,41.2971,2.07846,50.9014015198,4.48443984985,1083.7829622196614,264,2.354728702774577
BCN,CDG,Barcelona,Spain,Paris,France,41.2971,2.07846,49.012798,2.55,858.7380115037017,197,2.073422514379627
BCN,CPH,Barcelona,Spain,Copenhagen,Denmark,41.2971,2.07846,55.617900848389,12.656000137329,1768.5731800967703,468,3.2107164751209627
BCN,CTA,Barcelona,Spain,Catania,Italy,41.2971,2.07846,37.466801,15.0664,1193.2691218908012,288,2.4915864023635015
BCN,CWL,Barcelona,Spain,Cardiff,United Kingdom,41.2971,2.07846,51.39670181274414,-3.343329906463623,1196.818478241013,289,2.4960230978012663
BCN,DBV,Barcelona,Spain,Dubrovnik,Croatia,41.2971,2.07846,42.5614013671875,18.268199920654297,1344.587475338898,321,2.680734344173622
BCN,DRS,Barcelona,Spain,Dresden,Germany,41.2971,2.07846,51.1328010559082,13.767200469970703,1412.4528493296054,336,2.765566061662007
BCN,DTM,Barcelona,Spain,Dortmund,Germany,41.2971,2.07846,51.518299102799986,7.61223983765,1212.2772100301322,292,2.5153465125376653
BCN,DUS,Barcelona,Spain,Duesseldorf,Germany,41.2971,2.07846,51.289501,6.766780000000001,1167.4145868113608,282,2.4592682335142007
BCN,EAS,Barcelona,Spain,San Sebastian,Spain,41.2971,2.07846,43.35649871826172,-1.7906099557876587,391.8561353541364,100,1.4898201691926705
BCN,EDI,Barcelona,Spain,Edinburgh,United Kingdom,41.2971,2.07846,55.95000076293945,-3.372499942779541,1676.5691328491475,445,3.0957114160614343
BCN,FCO,Barcelona,Spain,Rome,Italy,41.2971,2.07846,41.8002778,12.2388889,846.8778364811607,195,2.0585972956014507
BCN,FLR,Barcelona,Spain,Florence,Italy,41.2971,2.07846,43.810001,11.2051,797.5506985199975,185,1.9969383731499968
BCN,FRA,Barcelona,Spain,Frankfurt,Germany,41.2971,2.07846,50.033333,8.570556,1093.6144443442429,266,2.3670180554303037
BCN,GOA,Barcelona,Spain,Genoa,Italy,41.2971,2.07846,44.4133,8.8375,650.5302794251783,156,1.8131628492814729
BCN,GOT,Barcelona,Spain,Gothenborg,Sweden,41.2971,2.07846,57.662799835205,12.279800415039,1958.3116794184057,515,3.447889599273007
BCN,GRX,Barcelona,Spain,Granada,Spain,41.2971,2.07846,37.18870162963867,-3.777359962463379,680.136840764969,162,1.8501710509562113
BCN,HAJ,Barcelona,Spain,Hannover,Germany,41.2971,2.07846,52.461101532,9.68507957458,1367.6018130093164,326,2.7095022662616453
BCN,HAM,Barcelona,Spain,Hamburg,Germany,41.2971,2.07846,53.630401611328,9.988229751586902,1492.5636307154116,354,2.8657045383942643
BCN,HEL,Barcelona,Spain,Helsinki,Finland,41.2971,2.07846,60.317199707031,24.963300704956,2628.0548893314003,683,4.285068611664251
BCN,IBZ,Barcelona,Spain,Ibiza,Spain,41.2971,2.07846,38.8728981018,1.3731199502899998,276.15407633320433,78,1.3451925954165054
BCN,IEV,Barcelona,Spain,Kiev,Ukraine,41.2971,2.07846,50.40194,30.451940000000004,2400.148623547651,626,4.000185779434563
BCN,LCG,Barcelona,Spain,La Coruna,Spain,41.2971,2.07846,43.302101,-8.37726,887.67650292622,203,2.1095956286577753
BCN,LEI,Barcelona,Spain,Almeria,Spain,41.2971,2.07846,36.84389877319336,-2.3701000213623047,626.4431281475144,151,1.783053910184393
BCN,LEJ,Barcelona,Spain,Leipzig,Germany,41.2971,2.07846,51.423889,12.236389,1366.729997883088,326,2.70841249735386
BCN,LGW,Barcelona,Spain,London,United Kingdom,41.2971,2.07846,51.148102,-0.190278,1109.0539170109523,269,2.3863173962636903
BCN,LIL,Barcelona,Spain,Lille,France,41.2971,2.07846,50.563332,3.086886,1033.2784614093944,253,2.291598076761743
BCN,LIS,Barcelona,Spain,Lisbon,Portugal,41.2971,2.07846,38.7813,-9.13592,994.0003331037478,224,2.242500416379685
BCN,LUX,Barcelona,Spain,Luxemburg,Luxembourg,41.2971,2.07846,49.6233333,6.204444400000001,979.7716819609724,221,2.2247146024512157
BCN,LYS,Barcelona,Spain,Lyon,France,41.2971,2.07846,45.725556,5.081111,548.6324974283636,130,1.6857906217854546
BCN,MAD,Barcelona,Spain,Madrid,Spain,41.2971,2.07846,40.471926,-3.56264,482.9302158081644,117,1.6036627697602055
BCN,MAH,Barcelona,Spain,Menorca,Spain,41.2971,2.07846,39.86259841918945,4.2186498641967765,241.04922082808855,71,1.3013115260351107
BCN,MLA,Barcelona,Spain,Malta,Malta,41.2971,2.07846,35.857498,14.4775,1234.2057876783954,297,2.5427572345979943
BCN,MRS,Barcelona,Spain,Marseille,France,41.2971,2.07846,43.439271922,5.22142410278,351.2476598575437,92,1.4390595748219295
BCN,MUC,Barcelona,Spain,Munich,Germany,41.2971,2.07846,48.353802,11.7861,1094.6300447813323,266,2.368287555976665
BCN,MXP,Barcelona,Spain,Milano,Italy,41.2971,2.07846,45.6306,8.728110000000001,720.7942696840572,170,1.9009928371050715
BCN,NAP,Barcelona,Spain,Naples,Italy,41.2971,2.07846,40.886002000000005,14.2908,1023.6083493220384,251,2.279510436652548
BCN,NCE,Barcelona,Spain,Nice,France,41.2971,2.07846,43.658401489300005,7.215869903560001,496.29651964178635,120,1.620370649552233
BCN,NTE,Barcelona,Spain,Nantes,France,41.2971,2.07846,47.15319824220001,-1.61073005199,714.2352201762062,168,1.8927940252202577
BCN,NUE,Barcelona,Spain,Nuernberg,Germany,41.2971,2.07846,49.498699,11.078056,1149.5622304714616,278,2.436952788089327
BCN,OPO,Barcelona,Spain,Porto,Portugal,41.2971,2.07846,41.2481002808,-8.68138980865,898.660944743925,205,2.123326180929906
BCN,ORY,Barcelona,Spain,Paris,France,41.2971,2.07846,48.7233333,2.3794444,826.0964884541216,191,2.032620610567652
BCN,OSL,Barcelona,Spain,Oslo,Norway,41.2971,2.07846,60.121,11.0502,2181.7326860314506,571,3.727165857539313
BCN,OTP,Barcelona,Spain,Bucharest,Romania,41.2971,2.07846,44.5711111,26.085,1980.4718075012772,521,3.4755897593765965
BCN,OVD,Barcelona,Spain,Aviles,Spain,41.2971,2.07846,43.5635986328125,-6.0346198081970215,711.5818654965972,168,1.8894773318707465
BCN,PMI,Barcelona,Spain,Palma de Mallorca,Spain,41.2971,2.07846,39.551700592,2.73881006241,201.9669263145331,64,1.2524586578931665
BCN,PMO,Barcelona,Spain,Palermo,Italy,41.2971,2.07846,38.175999,13.091,1002.6847625170096,246,2.2533559531462624
BCN,PRG,Barcelona,Spain,Prague,Czech Republic,41.2971,2.07846,50.1008,14.26,1358.028873187786,324,2.6975360914847326
BCN,PSA,Barcelona,Spain,Pisa,Italy,41.2971,2.07846,43.683899,10.3927,731.1408750056601,172,1.913926093757075
BCN,RNS,Barcelona,Spain,Rennes,France,41.2971,2.07846,48.0694999695,-1.73478996754,810.893660579902,188,2.0136170757248775
BCN,SCQ,Barcelona,Spain,Santiago,Spain,41.2971,2.07846,42.89630126953125,-8.415140151977539,883.2522869101415,202,2.104065358637677
BCN,SDR,Barcelona,Spain,Santander,Spain,41.2971,2.07846,43.427101135253906,-3.82000994682312,539.2343178758331,128,1.6740428973447914
BCN,STR,Barcelona,Spain,Stuttgart,Germany,41.2971,2.07846,48.6898994446,9.22196006775,994.6559866495118,224,2.2433199833118898
BCN,SVG,Barcelona,Spain,Stavanger,Norway,41.2971,2.07846,58.876701354,5.637780189500001,1970.5019279952965,518,3.4631274099941205
BCN,SVQ,Barcelona,Spain,Sevilla,Spain,41.2971,2.07846,37.41799926757813,-5.8931097984313965,809.2782132244503,187,2.0115977665305627
BCN,TLS,Barcelona,Spain,Toulouse,France,41.2971,2.07846,43.629101,1.36382,265.8472971825587,76,1.3323091214781984
BCN,TRN,Barcelona,Spain,Torino,Italy,41.2971,2.07846,45.200802,7.64963,625.8255121182425,151,1.7822818901478032
BCN,TXL,Barcelona,Spain,Berlin,Germany,41.2971,2.07846,52.5597,13.2877,1510.3937924556658,403,2.887992240569582
BCN,VCE,Barcelona,Spain,Venice,Italy,41.2971,2.07846,45.505299,12.3519,951.7499664555208,216,2.1896874580694012
BCN,VGO,Barcelona,Spain,Vigo,Spain,41.2971,2.07846,42.2318000793457,-8.62677001953125,893.3415363056465,204,2.116676920382058
BCN,VIE,Barcelona,Spain,Vienna,Austria,41.2971,2.07846,48.110298156738,16.569700241089002,1369.688001110685,327,2.712110001388356
BCN,VLL,Barcelona,Spain,Valladolid,Spain,41.2971,2.07846,41.7061004639,-4.85194015503,578.7808384419175,135,1.723476048052397
BCN,WAW,Barcelona,Spain,Warsaw,Poland,41.2971,2.07846,52.1656990051,20.9671001434,1869.6885423558251,493,3.3371106779447812
BCN,XRY,Barcelona,Spain,Jerez,Spain,41.2971,2.07846,36.74459838867188,-6.060110092163086,865.7246842274575,199,2.082155855284322
BCN,ZAG,Barcelona,Spain,Zagreb,Croatia,41.2971,2.07846,45.742900848400005,16.0687999725,1229.441879753691,296,2.5368023496921137
BCN,ZRH,Barcelona,Spain,Zurich,Switzerland,41.2971,2.07846,47.464699,8.54917,856.5296912872806,197,2.0706621141091004
BES,BCN,Brest,France,Barcelona,Spain,48.4478988647461,-4.418540000915527,41.2971,2.07846,944.9122746042428,214,2.1811403432553034
BGO,BCN,Bergen,Norway,Barcelona,Spain,60.29339981,5.218140125,41.2971,2.07846,2123.203109921693,556,3.654003887402116
BIO,AGP,Bilbao,Spain,Malaga,Spain,43.30110168457031,-2.9106099605560303,36.67490005493164,-4.499110221862793,749.0828634298517,175,1.9363535792873146
BIO,ALC,Bilbao,Spain,Alicante,Spain,43.30110168457031,-2.9106099605560303,38.28219985961914,-0.5581560134887695,592.1028573284079,138,1.74012857166051
BIO,AMS,Bilbao,Spain,Amsterdam,Netherlands,43.30110168457031,-2.9106099605560303,52.308601,4.76389,1152.5110769216722,279,2.4406388461520905
BIO,BCN,Bilbao,Spain,Barcelona,Spain,43.30110168457031,-2.9106099605560303,41.2971,2.07846,466.8108581761485,114,1.5835135727201854
BIO,IBZ,Bilbao,Spain,Ibiza,Spain,43.30110168457031,-2.9106099605560303,38.8728981018,1.3731199502899998,609.1855181048562,147,1.7614818976310702
BIO,LCG,Bilbao,Spain,La Coruna,Spain,43.30110168457031,-2.9106099605560303,43.302101,-8.37726,442.29608017843594,110,1.552870100223045
BIO,LHR,Bilbao,Spain,London,United Kingdom,43.30110168457031,-2.9106099605560303,51.4706,-0.461941,926.7807660312444,211,2.1584759575390553
BIO,MXP,Bilbao,Spain,Milano,Italy,43.30110168457031,-2.9106099605560303,45.6306,8.728110000000001,958.2506093717268,217,2.1978132617146584
BIO,ORY,Bilbao,Spain,Paris,France,43.30110168457031,-2.9106099605560303,48.7233333,2.3794444,727.8907535675207,171,1.909863441959401
BIO,PMI,Bilbao,Spain,Palma de Mallorca,Spain,43.30110168457031,-2.9106099605560303,39.551700592,2.73881006241,628.7551559502666,151,1.7859439449378334
BIO,SVQ,Bilbao,Spain,Sevilla,Spain,43.30110168457031,-2.9106099605560303,37.41799926757813,-5.8931097984313965,701.154087273941,166,1.8764426090924262
BIO,TXL,Bilbao,Spain,Berlin,Germany,43.30110168457031,-2.9106099605560303,52.5597,13.2877,1579.9220122079694,420,2.974902515259962
BLQ,BCN,Bologna,Italy,Barcelona,Spain,44.5354,11.2887,41.2971,2.07846,831.3202252007095,192,2.039150281500887
BLQ,ORY,Bologna,Italy,Paris,France,44.5354,11.2887,48.7233333,2.3794444,823.5754019771009,190,2.029469252471376
BOD,BCN,Bordeaux,France,Barcelona,Spain,44.8283004761,-0.7155560255050001,41.2971,2.07846,453.4685822879095,112,1.5668357278598868
BOD,PMI,Bordeaux,France,Palma de Mallorca,Spain,44.8283004761,-0.7155560255050001,39.551700592,2.73881006241,651.9491146356663,156,1.814936393294583
BRI,BCN,Bari,Italy,Barcelona,Spain,41.138901,16.760599,41.2971,2.07846,1226.7002464174584,295,2.533375308021823
BRI,FLR,Bari,Italy,Florence,Italy,41.138901,16.760599,43.810001,11.2051,543.7028140498912,129,1.6796285175623642
BRU,AGP,Brussels,Belgium,Malaga,Spain,50.9014015198,4.48443984985,36.67490005493164,-4.499110221862793,1735.4805592769055,459,3.1693506990961318
BRU,ALC,Brussels,Belgium,Alicante,Spain,50.9014015198,4.48443984985,38.28219985961914,-0.5581560134887695,1458.012817028338,346,2.8225160212854226
BRU,BCN,Brussels,Belgium,Barcelona,Spain,50.9014015198,4.48443984985,41.2971,2.07846,1083.7829622196614,264,2.354728702774577
BRU,FCO,Brussels,Belgium,Rome,Italy,50.9014015198,4.48443984985,41.8002778,12.2388889,1172.549825989414,283,2.4656872824867677
BRU,IBZ,Brussels,Belgium,Ibiza,Spain,50.9014015198,4.48443984985,38.8728981018,1.3731199502899998,1359.456763046058,325,2.6993209538075726
BRU,LIS,Brussels,Belgium,Lisbon,Portugal,50.9014015198,4.48443984985,38.7813,-9.13592,1717.4690852897968,455,3.146836356612246
BRU,OPO,Brussels,Belgium,Porto,Portugal,50.9014015198,4.48443984985,41.2481002808,-8.68138980865,1473.3967625518414,350,2.8417459531898017
BRU,PMI,Brussels,Belgium,Palma de Mallorca,Spain,50.9014015198,4.48443984985,39.551700592,2.73881006241,1269.3141003055375,305,2.5866426253819217
BRU,SCQ,Brussels,Belgium,Santiago,Spain,50.9014015198,4.48443984985,42.89630126953125,-8.415140151977539,1320.5337602652871,316,2.650667200331609
BRU,VCE,Brussels,Belgium,Venice,Italy,50.9014015198,4.48443984985,45.505299,12.3519,835.7564600390739,193,2.0446955750488423
BRU,VLC,Brussels,Belgium,Valencia,Spain,50.9014015198,4.48443984985,39.4893,-0.481625,1326.5092053162343,317,2.6581365066452927
CAG,FLR,Cagliari,Italy,Florence,Italy,39.251499,9.05428,43.810001,11.2051,537.5173973986122,128,1.6718967467482653
CDG,BCN,Paris,France,Barcelona,Spain,49.012798,2.55,41.2971,2.07846,858.7380115037017,197,2.073422514379627
CDG,MAD,Paris,France,Madrid,Spain,49.012798,2.55,40.471926,-3.56264,1064.512890534145,260,2.3306411131676814
