Source airport,Destination airport
HAM,PMI
HAM,VCE
HER,BRS
HER,EDI
HER,GVA
HER,LGW
HER,LTN
HER,MAN
HER,MXP
HER,SXF
IBZ,GVA
IBZ,LGW
IBZ,LTN
IBZ,MXP
IBZ,SEN
IBZ,STN
INN,LGW
INV,BRS
INV,LGW
INV,LTN
IOM,LGW
IOM,LPL
JER,GLA
JER,LGW
JER,LPL
JER,NCL
JER,SEN
JMK,GVA
JMK,LGW
JMK,MAN
JMK,MXP
JTR,LGW
JTR,MAN
KGS,GLA
KGS,LGW
KLX,LGW
KRK,BFS
KRK,BRS
KRK,BSL
KRK,CDG
KRK,EDI
KRK,LGW
KRK,LPL
KRK,SEN
LEI,LGW
LGW,ABZ
LGW,ADB
LGW,AGP
LGW,AJA
LGW,ALC
LGW,AMS
LGW,ATH
LGW,AYT
LGW,BCN
LGW,BFS
LGW,BGO
LGW,BIA
LGW,BJV
LGW,BLQ
LGW,BOD
LGW,BRI
LGW,BRU
LGW,BSL
LGW,BUD
LGW,CDG
LGW,CFU
LGW,CGN
LGW,CHQ
LGW,CPH
LGW,CTA
LGW,DBV
LGW,DLM
LGW,DUS
LGW,EDI
LGW,EFL
LGW,FAO
LGW,FCO
LGW,FNC
LGW,GIB
LGW,GLA
LGW,GVA
LGW,HAM
LGW,HER
LGW,IBZ
LGW,INN
LGW,INV
LGW,IOM
LGW,JER
LGW,JMK
LGW,JTR
LGW,KGS
LGW,KLX
LGW,KRK
LGW,LEI
LGW,LIN
LGW,LIS
LGW,LUX
LGW,LYS
LGW,MAD
LGW,MAH
LGW,MJV
LGW,MLA
LGW,MPL
LGW,MRS
LGW,MUC
LGW,MXP
LGW,NAP
LGW,NCE
LGW,NCL
LGW,NTE
LGW,OLB
LGW,OPO
LGW,OTP
LGW,PMI
LGW,PMO
LGW,PRG
LGW,PSA
LGW,RHO
LGW,SCQ
LGW,SKG
LGW,SOF
LGW,SPU
LGW,SVQ
LGW,SXB
LGW,SXF
LGW,TLL
LGW,TLS
LGW,VCE
LGW,VIE
LGW,VLC
LGW,VRN
LGW,ZAG
LGW,ZRH
LGW,ZTH
LIL,BOD
LIL,GVA
LIL,NCE
LIL,TLS
LIN,FCO
LIN,LGW
LIN,ORY
LIS,AMS
LIS,BIO
LIS,BOD
LIS,BRS
LIS,BSL
LIS,CDG
LIS,EDI
LIS,FNC
LIS,GVA
LIS,LGW
LIS,LPL
LIS,LTN
LIS,LUX
LIS,LYS
LIS,MAD
LIS,MXP
LIS,NCE
LIS,SXF
LJU,STN
LPL,AGP
LPL,ALC
LPL,AMS
LPL,BCN
LPL,BFS
LPL,BJV
LPL,CDG
LPL,FAO
LPL,GVA
LPL,IOM
LPL,JER
LPL,KRK
LPL,LIS
LPL,MAD
LPL,NAP
LPL,NCE
LPL,PMI
LPL,RHO
LPL,SXF
LTN,ABZ
LTN,AGP
LTN,ALC
LTN,AMS
LTN,BCN
LTN,BFS
LTN,BOD
LTN,BUD
LTN,CDG
LTN,CFU
LTN,CTA
LTN,DTM
LTN,EDI
LTN,FAO
LTN,GLA
LTN,GVA
LTN,HAM
LTN,HER
LTN,IBZ
LTN,INV
LTN,LIS
LTN,MAD
LTN,MPL
LTN,MXP
LTN,NCE
LTN,PMI
LTN,PSA
LTN,SXF
LTN,VCE
LTN,ZRH
LUX,LGW
LUX,LIS
LUX,MXP
LYS,AJA
LYS,BCN
LYS,BES
LYS,BIA
LYS,BOD
LYS,BRU
LYS,EDI
LYS,FCO
LYS,LGW
LYS,LIS
LYS,MAD
LYS,NCE
LYS,NTE
LYS,OPO
LYS,STN
LYS,SXF
LYS,TLS
LYS,VCE
MAD,BRS
MAD,BSL
MAD,CDG
MAD,EDI
MAD,GVA
MAD,LGW
MAD,LIS
MAD,LPL
MAD,LTN
MAD,LYS
MAD,MXP
MAD,SXF
MAH,LGW
MAN,AGP
MAN,ALC
MAN,AMS
MAN,ATH
MAN,AYT
MAN,BFS
MAN,BIO
MAN,BSL
MAN,CFU
MAN,CPH
MAN,CTA
MAN,DLM
MAN,GVA
MAN,HAM
MAN,HER
MAN,JMK
MAN,JTR
MAN,MLA
MAN,MUC
MAN,PMI
MAN,PRG
MAN,SKG
MAN,SOF
MAN,SXF
MAN,VCE
MJV,BRS
MJV,LGW
MLA,BFS
MLA,LGW
MLA,MAN
MLA,NCL
MPL,BSL
MPL,LGW
MPL,LTN
MRS,LGW
MUC,EDI
MUC,LGW
MUC,MAN
MUC,STN
MXP,AGP
MXP,AHO
MXP,AMS
MXP,ATH
MXP,BCN
MXP,BDS
MXP,BEG
MXP,BOD
MXP,BRI
MXP,BRU
MXP,CAG
MXP,CDG
MXP,CPH
MXP,CTA
MXP,EDI
MXP,FCO
MXP,HAM
MXP,HER
MXP,IBZ
MXP,JMK
MXP,LGW
MXP,LIS
MXP,LTN
MXP,LUX
MXP,MAD
MXP,NAP
MXP,OLB
MXP,PMI
MXP,PMO
MXP,PRG
MXP,SUF
MXP,SXF
NAP,BRU
NAP,BSL
NAP,CDG
NAP,CTA
NAP,EDI
NAP,GVA
NAP,HAM
NAP,LGW
NAP,LPL
NAP,MXP
NAP,NCE
NAP,ORY
NAP,STN
NAP,SXF
NAP,VCE
NCE,BCN
NCE,BFS
NCE,BOD
NCE,BRS
NCE,BRU
NCE,BSL
NCE,CDG
NCE,EDI
NCE,FCO
NCE,GVA
NCE,HAM
NCE,LGW
NCE,LIL
NCE,LIS
NCE,LPL
NCE,LTN
NCE,LYS
NCE,NAP
NCE,NCL
NCE,NTE
NCE,OLB
NCE,ORY
NCE,STN
NCE,SXF
NCE,TLS
NCE,VCE
NCL,AGP
NCL,ALC
NCL,AMS
NCL,BCN
NCL,BFS
NCL,BRS
NCL,FAO
NCL,JER
NCL,LGW
NCL,MLA
NCL,NCE
NCL,PMI
NTE,BSL
NTE,FCO
NTE,GVA
NTE,LGW
NTE,LYS
NTE,NCE
NTE,TLS
OLB,BSL
OLB,GVA
OLB,LGW
OLB,MXP
OLB,NCE
OLB,SXF
OPO,BSL
OPO,CDG
OPO,GVA
OPO,LGW
OPO,LYS
ORY,ATH
ORY,FAO
ORY,FCO
ORY,GVA
ORY,LIN
ORY,NAP
ORY,NCE
ORY,PMO
ORY,PSA
ORY,SXF
ORY,TLS
ORY,VCE
OTP,LGW
OVD,STN
PMI,BFS
PMI,BRS
PMI,BSL
PMI,EDI
PMI,GLA
PMI,GVA
PMI,HAM
PMI,LGW
PMI,LPL
PMI,LTN
PMI,MAN
PMI,MXP
PMI,NCL
PMI,SEN
PMI,STN
PMI,SXF
PMO,FCO
PMO,LGW
PMO,MXP
PMO,ORY
PRG,AMS
PRG,BRS
PRG,CDG
PRG,EDI
PRG,FCO
PRG,LGW
PRG,MAN
PRG,MXP
PRG,STN
PRN,BSL
PRN,GVA
PSA,BRS
PSA,LGW
PSA,LTN
PSA,ORY
PSA,SXF
RHO,LGW
RHO,LPL
SCQ,BSL
SCQ,GVA
SCQ,LGW
SEN,AGP
SEN,ALC
SEN,AMS
SEN,BCN
SEN,EDI
SEN,FAO
SEN,GVA
SEN,IBZ
SEN,JER
SEN,KRK
SEN,PMI
SEN,SXF
SEN,VCE
SKG,BSL
SKG,FCO
SKG,LGW
SKG,MAN
SKG,SXF
SOF,LGW
SOF,MAN
SOF,STN
SOF,SXF
SPU,BSL
SPU,GVA
SPU,LGW
STN,AGP
STN,AMS
STN,BFS
STN,BIO
STN,BJV
STN,CAG
STN,CPH
STN,DBV
STN,DLM
STN,EDI
STN,GLA
STN,IBZ
STN,LJU
STN,LYS
STN,MUC
STN,NAP
STN,NCE
STN,OVD
STN,PMI
STN,PRG
STN,SOF
SUF,MXP
SVQ,BSL
SVQ,GVA
SVQ,LGW
SXB,LGW
SXF,AGP
SXF,AMS
SXF,ATH
SXF,BCN
SXF,BRS
SXF,BRU
SXF,BSL
SXF,BUD
SXF,CAG
SXF,CPH
SXF,EDI
SXF,FCO
SXF,GLA
SXF,GVA
SXF,HER
SXF,LGW
SXF,LIS
SXF,LPL
SXF,LTN
SXF,LYS
SXF,MAD
SXF,MAN
SXF,MXP
SXF,NAP
SXF,NCE
SXF,OLB
SXF,ORY
SXF,PMI
SXF,PSA
SXF,SEN
SXF,SKG
SXF,SOF
SXF,SZG
SXF,VCE
SZG,SXF
TLL,LGW
TLS,BIA
TLS,BRS
TLS,BRU
TLS,BSL
TLS,CDG
TLS,FCO
TLS,GVA
TLS,LGW
TLS,LIL
TLS,LYS
TLS,NCE
TLS,NTE
TLS,ORY
VCE,BSL
VCE,CDG
VCE,GVA
VCE,HAM
VCE,LGW
VCE,LTN
VCE,LYS
VCE,MAN
VCE,NAP
VCE,NCE
VCE,ORY
VCE,SEN
VCE,SXF
VIE,LGW
VLC,LGW
VRN,LGW
ZAG,LGW
ZRH,LGW
ZRH,LTN
ZTH,LGW
SKG,ATH
BHX,BRU
BRU,BHX
BRU,GOT
BRU,HAJ
BRU,MAN
BRU,PRG
BRU,SXB
CPH,OSL
EDI,BRU
GOT,ARN
HAJ,BRU
PRG,BRU
TRN,BRU
LPY,ORY
ORY,LPY
DOK,KBP
KBP,AYT
KBP,DOK
KBP,ODS
KBP,SIP
ODS,KBP
SIP,KBP
ABZ,LHR
EDI,LHR
LHR,ABZ
LHR,EDI
LHR,MAN
MAN,LHR
AMS,LIS
BIO,LIS
BRU,ATH
BRU,LIS
CDG,ATH
FAO,LIS
FCO,ATH
FCO,LIS
FNC,LIS
FRA,LIS
FRA,SKG
GVA,LIS
JTR,ATH
LHR,ATH
LHR,LIS
LIS,AMS
LIS,BRU
LIS,FAO
LIS,FNC
LIS,MAD
LIS,OPO
MAD,LIS
MAD,OPO
MUC,ATH
MUC,LIS
MUC,SKG
MXP,LIS
NCE,LIS
OPO,LIS
OPO,MAD
SKG,ATH
SKG,MUC
SVQ,LIS
VLC,LIS
ZRH,LIS
AGP,CDG
AGP,IBZ
AGP,MAD
AGP,PMI
AMS,MAD
BCN,BJZ
BCN,CDG
BCN,MAD
BCN,OTP
BCN,PMI
BCN,PRG
BIO,CDG
BIO,IBZ
BIO,MAD
BIO,PMI
BJZ,BCN
BJZ,MAD
BRU,MAD
CDG,AGP
CDG,BCN
CDG,BIO
CDG,GOT
CDG,VGO
CDG,VLC
FCO,MAD
FRA,MAD
GRX,PMI
IBZ,MAD
LCG,MAD
LEI,MAD
LEI,SVQ
LGW,MAD
LIS,MAD
MAD,AGP
MAD,AMS
MAD,BCN
MAD,BIO
MAD,BJZ
MAD,BRU
MAD,FCO
MAD,FRA
MAD,IBZ
MAD,LCG
MAD,LEI
MAD,LGW
MAD,LIS
MAD,MUC
MAD,MXP
MAD,ORY
MAD,OTP
MAD,OVD
MAD,PMI
MAD,PRG
MAD,VGO
MAD,VLC
MUC,MAD
MXP,MAD
ORY,MAD
ORY,PMI
OTP,BCN
OTP,MAD
OVD,MAD
PMI,BCN
PMI,BIO
PMI,GRX
PMI,MAD
PMI,ORY
PMI,VLC
PRG,BCN
PRG,MAD
SCQ,IBZ
SCQ,PMI
SVQ,LEI
SVQ,PMI
VGO,CDG
VGO,MAD
VLC,CDG
VLC,MAD
VLC,PMI
VLL,PMI
FCO,KIV
FCO,LUZ
KIV,FCO
KIV,VCE
LUZ,FCO
VCE,KIV
AGP,BOD
AJA,BES
AJA,BOD
AJA,CFR
AJA,LIL
AJA,MPL
AJA,NTE
AJA,SXB
AJA,TLS
AOI,CTA
BES,AJA
BES,BIA
BIA,BES
BIA,BOD
BIA,LIL
BIA,NTE
BIA,SXB
BIA,TLS
BIO,VCE
BIQ,SXB
BOD,AGP
BOD,AJA
BOD,BIA
BOD,CLY
BOD,FLR
BOD,FSC
BOD,MUC
BOD,OLB
BOD,PMI
BOD,PMO
BOD,SXB
BOD,VCE
BRI,CTA
BRI,PMO
BRI,VCE
BRI,VRN
CFR,AJA
CLY,BOD
CLY,NTE
CTA,AOI
CTA,BRI
CTA,FLR
CTA,GOA
CTA,VCE
FLR,BOD
FLR,CTA
FLR,NTE
FLR,PMO
FSC,BOD
FSC,NTE
GOA,CTA
GOA,NAP
GOA,OLB
GOA,PMO
JTR,VCE
LIL,AJA
LIL,BIA
LMP,VCE
MPL,AJA
MPL,NTE
MPL,SXB
MUC,BOD
MUC,NTE
NAP,GOA
NAP,NTE
NAP,PMO
NTE,AJA
NTE,BIA
NTE,CLY
NTE,FLR
NTE,FSC
NTE,MPL
NTE,MUC
NTE,NAP
NTE,OLB
NTE,PGF
NTE,PMI
NTE,PMO
NTE,PRG
NTE,SXB
NTE,VCE
NTE,VLC
OLB,BOD
OLB,GOA
OLB,NTE
OLB,VCE
OVD,PMI
OVD,VLC
PGF,NTE
PMI,BOD
PMI,NTE
PMI,OVD
PMO,BOD
PMO,BRI
PMO,FLR
PMO,GOA
PMO,NAP
PMO,NTE
PMO,SXB
PMO,TRN
PMO,VCE
PMO,VRN
PNL,VCE
PRG,NTE
REG,VCE
SXB,AJA
SXB,BIA
SXB,BIQ
SXB,BOD
SXB,MPL
SXB,NTE
SXB,PMO
TLS,AJA
TLS,BIA
TRN,PMO
VCE,BIO
VCE,BOD
VCE,BRI
VCE,CTA
VCE,JTR
VCE,LMP
VCE,NTE
VCE,OLB
VCE,PMO
VCE,PNL
VCE,REG
VLC,NTE
VLC,OVD
VRN,BRI
VRN,PMO
BHD,IOM
BLK,IOM
CWL,VLY
GLO,IOM
IOM,BHD
IOM,BLK
IOM,GLO
IOM,NCL
NCL,IOM
VLY,CWL
MAN,MUC
MUC,MAN
FRA,MAD
MAD,FRA
ABZ,LHR
EDI,LHR
LHR,ABZ
LHR,EDI
LHR,MAN
MAN,LHR
MAN,MUC
MUC,MAN
AAL,BCN
AGP,AMS
AGP,BCN
AGP,BIO
AGP,BRU
AGP,CPH
AGP,CWL
AGP,FCO
AGP,HAJ
AGP,HAM
AGP,LYS
AGP,MUC
AGP,NTE
AGP,ORY
AGP,OVD
AGP,PMI
AGP,SCQ
AGP,TLS
ALC,AMS
ALC,BCN
ALC,BIO
ALC,BRU
ALC,CPH
ALC,CWL
ALC,FCO
ALC,IBZ
ALC,ORY
ALC,PMI
AMS,AGP
AMS,ALC
AMS,BCN
AMS,BIO
AMS,IBZ
AMS,PMI
AMS,SVQ
AMS,VLC
ARN,BCN
ATH,BCN
BCN,AAL
BCN,AGP
BCN,ALC
BCN,AMS
BCN,ARN
BCN,ATH
BCN,BES
BCN,BGO
BCN,BIO
BCN,BLQ
BCN,BOD
BCN,BRI
BCN,BRU
BCN,CDG
BCN,CPH
BCN,CTA
BCN,CWL
BCN,DBV
BCN,DRS
BCN,DTM
BCN,DUS
BCN,EAS
BCN,EDI
BCN,FCO
BCN,FLR
BCN,FRA
BCN,GOA
BCN,GOT
BCN,GRX
BCN,HAJ
BCN,HAM
BCN,HEL
BCN,IBZ
BCN,IEV
BCN,LCG
BCN,LEI
BCN,LEJ
BCN,LGW
BCN,LIL
BCN,LIS
BCN,LUX
BCN,LYS
BCN,MAD
BCN,MAH
BCN,MLA
BCN,MRS
BCN,MUC
BCN,MXP
BCN,NAP
BCN,NCE
BCN,NTE
BCN,NUE
BCN,OPO
BCN,ORY
BCN,OSL
BCN,OTP
BCN,OVD
BCN,PMI
BCN,PMO
BCN,PRG
BCN,PSA
BCN,RNS
BCN,SCQ
BCN,SDR
BCN,STR
BCN,SVG
BCN,SVQ
BCN,TLS
BCN,TRN
BCN,TXL
BCN,VCE
BCN,VGO
BCN,VIE
BCN,VLL
BCN,WAW
BCN,XRY
BCN,ZAG
BCN,ZRH
BES,BCN
BGO,BCN
BIO,AGP
BIO,ALC
BIO,AMS
BIO,BCN
BIO,IBZ
BIO,LCG
BIO,LHR
BIO,MXP
BIO,ORY
BIO,PMI
BIO,SVQ
BIO,TXL
BLQ,BCN
BLQ,ORY
BOD,BCN
BOD,PMI
BRI,BCN
BRI,FLR
BRU,AGP
BRU,ALC
BRU,BCN
BRU,FCO
BRU,IBZ
BRU,LIS
BRU,OPO
BRU,PMI
BRU,SCQ
BRU,VCE
BRU,VLC
CAG,FLR
CDG,BCN
CDG,MAD
CDG,OVD
CDG,SCQ
CPH,AGP
CPH,ALC
CPH,BCN
CPH,FLR
CTA,BCN
CTA,FCO
CTA,FLR
CWL,AGP
CWL,ALC
CWL,BCN
DBV,BCN
DRS,BCN
DTM,BCN
DUS,BCN
EAS,BCN
EDI,BCN
FCO,AGP
FCO,ALC
FCO,BCN
FCO,BRU
FCO,CTA
FCO,NTE
FCO,ORY
FCO,PRG
FCO,VLC
FLR,BCN
FLR,BRI
FLR,CAG
FLR,CPH
FLR,CTA
FLR,LGW
FLR,MAD
FLR,ORY
FLR,PMO
FLR,TXL
FRA,BCN
GOA,BCN
GOT,BCN
GRX,BCN
GRX,PMI
HAJ,AGP
HAJ,BCN
HAM,AGP
HAM,BCN
HEL,BCN
IBZ,ALC
IBZ,AMS
IBZ,BCN
IBZ,BIO
IBZ,BRU
IBZ,MAD
IBZ,ORY
IBZ,VLC
IEV,BCN
LCG,BCN
LCG,BIO
LCG,LHR
LCG,SVQ
LEI,BCN
LEJ,BCN
LGW,BCN
LGW,FLR
LHR,BIO
LHR,LCG
LIL,BCN
LIS,BCN
LIS,BRU
LIS,ORY
LUX,BCN
LYS,AGP
LYS,BCN
LYS,PMI
LYS,SVQ
MAD,BCN
MAD,CDG
MAD,FLR
MAD,IBZ
MAH,BCN
MLA,BCN
MRS,BCN
MRS,PMI
MUC,AGP
MUC,BCN
MXP,BCN
MXP,BIO
NAP,BCN
NCE,BCN
NTE,AGP
NTE,BCN
NTE,FCO
NTE,SVQ
NUE,BCN
OPO,BCN
OPO,BRU
OPO,ORY
ORY,AGP
ORY,ALC
ORY,BCN
ORY,BIO
ORY,BLQ
ORY,FCO
ORY,FLR
ORY,IBZ
ORY,LIS
ORY,OPO
ORY,PMI
ORY,SVQ
ORY,VLC
OSL,BCN
OTP,BCN
OVD,AGP
OVD,BCN
OVD,CDG
OVD,SVQ
PMI,AGP
PMI,ALC
PMI,AMS
PMI,BCN
PMI,BIO
PMI,BOD
PMI,BRU
PMI,GRX
PMI,LYS
PMI,MRS
PMI,ORY
PMI,SVQ
PMI,TLS
PMO,BCN
PMO,FLR
PRG,BCN
PRG,FCO
PSA,BCN
RNS,BCN
SCQ,AGP
SCQ,BCN
SCQ,BRU
SCQ,CDG
SDR,BCN
STR,BCN
SVG,BCN
SVQ,AMS
SVQ,BCN
SVQ,BIO
SVQ,LCG
SVQ,LYS
SVQ,NTE
SVQ,ORY
SVQ,OVD
SVQ,PMI
TLS,AGP
TLS,BCN
TLS,PMI
TRN,BCN
TXL,BCN
TXL,BIO
TXL,FLR
VCE,BCN
VCE,BRU
VGO,BCN
VIE,BCN
VLC,AMS
VLC,BRU
VLC,FCO
VLC,IBZ
VLC,ORY
VLL,BCN
WAW,BCN
XRY,BCN
ZAG,BCN
ZRH,BCN
AGP,MLN
ARN,EVG
ARN,HFS
ARN,KID
ARN,MXX
BRE,FMO
BRE,ZRH
EVG,ARN
EVG,MXX
FMO,BRE
FMO,STR
FMO,ZRH
HEL,POR
HER,RIX
HER,TLL
HER,VNO
HFS,ARN
HFS,TYF
KID,ARN
LLA,PJA
MHG,TXL
MLN,AGP
MXX,ARN
MXX,EVG
PJA,LLA
PJA,TLL
POR,HEL
RIX,HER
STR,FMO
TLL,HER
TLL,PJA
TLL,TYF
TLL,URE
TXL,MHG
TYF,HFS
TYF,TLL
URE,TLL
VNO,HER
ZRH,BRE
ZRH,FMO
AES,GDN
AES,VNO
AGP,BUD
AHO,OTP
ARW,BGY
BCN,BUD
BCN,CLJ
BCN,GDN
BCN,KTW
BCN,OTP
BCN,POZ
BCN,SOF
BCN,TSR
BCN,VNO
BCN,WAW
BEG,BVA
BEG,CRL
BEG,DTM
BEG,EIN
BEG,FMM
BEG,GSE
BEG,LTN
BEG,MMX
BEG,NYO
BEG,TRF
BGO,GDN
BGO,KTW
BGO,RIX
BGO,VNO
BGY,ARW
BGY,CLJ
BGY,CRA
BGY,GDN
BGY,KTW
BGY,OTP
BGY,PRG
BGY,SKP
BGY,SOF
BGY,TSR
BGY,VNO
BGY,WAW
BLQ,CLJ
BLQ,OTP
BLQ,SOF
BLQ,TSR
BOJ,LTN
BRI,BUD
BRI,OTP
BRI,PRG
BUD,AGP
BUD,BCN
BUD,BRI
BUD,CRL
BUD,CTA
BUD,DTM
BUD,EIN
BUD,FCO
BUD,GSE
BUD,HHN
BUD,IEV
BUD,LTN
BUD,MAD
BUD,MLA
BUD,MMX
BUD,MXP
BUD,NAP
BUD,NYO
BUD,SAW
BUD,SKG
BUD,WAW
BVA,BEG
BVA,CLJ
BVA,GDN
BVA,KTW
BVA,OTP
BVA,POZ
BVA,SOF
BVA,TGM
BVA,TSR
BVA,VNO
BVA,WAW
BVA,WRO
CGN,GDN
CGN,KTW
CGN,SKP
CIA,CLJ
CIA,KIV
CIA,KTW
CIA,OTP
CIA,TSR
CLJ,BCN
CLJ,BGY
CLJ,BLQ
CLJ,BVA
CLJ,CIA
CLJ,CRL
CLJ,DTM
CLJ,EIN
CLJ,LTN
CLJ,MAD
CLJ,TSF
CLJ,VLC
CRA,BGY
CRA,LTN
CRL,BEG
CRL,BUD
CRL,CLJ
CRL,LJU
CRL,OTP
CRL,SKP
CRL,SOF
CRL,WAW
CTA,BUD
CTA,OTP
CUF,OTP
DEB,EIN
DEB,LTN
DSA,GDN
DSA,KTW
DSA,POZ
DSA,VNO
DSA,WAW
DSA,WRO
DTM,BEG
DTM,BUD
DTM,CLJ
DTM,GDN
DTM,KTW
DTM,OTP
DTM,SKP
DTM,SOF
DTM,TSR
DTM,VNO
EIN,BEG
EIN,BUD
EIN,CLJ
EIN,DEB
EIN,GDN
EIN,KTW
EIN,OTP
EIN,RIX
EIN,SKP
EIN,SOF
EIN,VNO
EIN,WAW
FCO,BUD
FCO,GDN
FCO,PRG
FCO,SOF
FCO,VNO
FCO,WAW
FMM,BEG
FMM,SKP
GDN,AES
GDN,BCN
GDN,BGO
GDN,BGY
GDN,BVA
GDN,CGN
GDN,DSA
GDN,DTM
GDN,EIN
GDN,FCO
GDN,GLA
GDN,GSE
GDN,HAU
GDN,KRS
GDN,LBC
GDN,LPL
GDN,LTN
GDN,MMX
GDN,NYO
GDN,SVG
GDN,TKU
GDN,TRD
GDN,TRF
GLA,GDN
GLA,WAW
GSE,BEG
GSE,BUD
GSE,GDN
GSE,SKP
GSE,TZL
GSE,WAW
GVA,OTP
HAU,GDN
HHN,BUD
HHN,KTW
HHN,SKP
HHN,SOF
HRK,WAW
IEV,BUD
IEV,LTN
KIV,CIA
KIV,TSF
KRS,GDN
KSC,LTN
KTW,BCN
KTW,BGO
KTW,BGY
KTW,BVA
KTW,CGN
KTW,CIA
KTW,DSA
KTW,DTM
KTW,EIN
KTW,HHN
KTW,LTN
KTW,MMX
KTW,NAP
KTW,NYO
KTW,SVG
KTW,TRF
LBC,GDN
LJU,CRL
LJU,LTN
LPL,GDN
LPL,WAW
LTN,BEG
LTN,BOJ
LTN,BUD
LTN,CLJ
LTN,CRA
LTN,DEB
LTN,GDN
LTN,IEV
LTN,KSC
LTN,KTW
LTN,LJU
LTN,LUZ
LTN,OTP
LTN,POZ
LTN,PRG
LTN,RIX
LTN,SKP
LTN,SOF
LTN,TGM
LTN,TSR
LTN,VAR
LTN,VNO
LTN,WAW
LTN,WRO
LUZ,LTN
LUZ,TRF
MAD,BUD
MAD,CLJ
MAD,OTP
MAD,SOF
MAD,TSR
MLA,BUD
MMX,BEG
MMX,BUD
MMX,GDN
MMX,KTW
MMX,SKP
MMX,TZL
MMX,WAW
MXP,BUD
MXP,OTP
NAP,BUD
NAP,KTW
NAP,OTP
NAP,PRG
NYO,BEG
NYO,BUD
NYO,GDN
NYO,KTW
NYO,POZ
NYO,SKP
NYO,WAW
OTP,AHO
OTP,BCN
OTP,BGY
OTP,BLQ
OTP,BRI
OTP,BVA
OTP,CIA
OTP,CRL
OTP,CTA
OTP,CUF
OTP,DTM
OTP,EIN
OTP,GVA
OTP,LTN
OTP,MAD
OTP,MXP
OTP,NAP
OTP,PEG
OTP,PSA
OTP,TRF
OTP,TSF
OTP,VLC
OTP,VRN
PEG,OTP
POZ,BCN
POZ,BVA
POZ,DSA
POZ,LTN
POZ,NYO
POZ,TRF
PRG,BGY
PRG,BRI
PRG,FCO
PRG,LTN
PRG,NAP
PRG,TSF
PSA,OTP
RIX,BGO
RIX,EIN
RIX,LTN
RIX,TRF
SAW,BUD
SKG,BUD
SKP,BGY
SKP,CGN
SKP,CRL
SKP,DTM
SKP,EIN
SKP,FMM
SKP,GSE
SKP,HHN
SKP,LTN
SKP,MMX
SKP,NYO
SKP,TSF
SOF,BCN
SOF,BGY
SOF,BLQ
SOF,BVA
SOF,CRL
SOF,DTM
SOF,EIN
SOF,FCO
SOF,HHN
SOF,LTN
SOF,MAD
SOF,VLC
SVG,GDN
SVG,KTW
SVG,SZZ
SVG,VNO
SZZ,SVG
SZZ,TRF
TGM,BVA
TGM,DTM
TGM,LTN
TKU,GDN
TRD,GDN
TRF,BEG
TRF,GDN
TRF,KTW
TRF,LUZ
TRF,OTP
TRF,POZ
TRF,RIX
TRF,SZZ
TRF,VNO
TRF,WAW
TRF,WRO
TSF,CLJ
TSF,KIV
TSF,OTP
TSF,PRG
TSF,SKP
TSF,TSR
TSR,BCN
TSR,BGY
TSR,BLQ
TSR,BVA
TSR,CIA
TSR,DTM
TSR,LTN
TSR,MAD
TSR,TSF
TSR,VLC
TZL,GSE
TZL,MMX
VAR,LTN
VLC,CLJ
VLC,OTP
VLC,SOF
VLC,TSR
VNO,AES
VNO,BCN
VNO,BGO
VNO,BGY
VNO,BVA
VNO,DSA
VNO,DTM
VNO,EIN
VNO,FCO
VNO,LTN
VNO,SVG
VNO,TRF
VRN,OTP
WAW,BCN
WAW,BGY
WAW,BUD
WAW,BVA
WAW,CRL
WAW,DSA
WAW,EIN
WAW,FCO
WAW,GLA
WAW,GSE
WAW,HRK
WAW,LPL
WAW,LTN
WAW,MMX
WAW,NYO
WAW,TRF
WRO,BVA
WRO,DSA
WRO,LTN
WRO,TRF
ABZ,BGO
ABZ,SVG
AES,BGO
ALF,HFT
ALF,KKN
ALF,LKL
ALF,SOJ
ALF,TOS
ALF,VDS
ANX,BOO
ANX,EVE
ANX,TOS
BGO,ABZ
BGO,AES
BGO,BNN
BGO,BOO
BGO,FRO
BGO,HAU
BGO,HOV
BGO,KRS
BGO,KSU
BGO,MOL
BGO,SKE
BGO,SOG
BGO,SVG
BGO,TOS
BGO,TRF
BJF,BVG
BJF,HFT
BJF,MEH
BJF,VAW
BJF,VDS
BNN,BGO
BNN,MQN
BNN,OSL
BNN,SSJ
BNN,TRD
BOO,ANX
BOO,BGO
BOO,BNN
BOO,EVE
BOO,LKN
BOO,MJF
BOO,MQN
BOO,NVK
BOO,RET
BOO,SKN
BOO,SSJ
BOO,SVJ
BOO,TOS
BOO,TRD
BVG,BJF
BVG,HFT
BVG,MEH
BVG,VDS
CPH,HAU
CPH,KRS
CPH,MOL
CPH,TRF
EVE,ANX
EVE,BOO
EVE,TOS
EVE,TRD
FRO,BGO
FRO,HOV
FRO,KSU
FRO,OSL
GOT,OSL
HAA,HFT
HAA,TOS
HAU,BGO
HAU,CPH
HFT,ALF
HFT,BVG
HFT,HAA
HFT,HVG
HFT,MEH
HFT,SOJ
HFT,TOS
HOV,BGO
HOV,FRO
HOV,OSL
HOV,SOG
HVG,BVG
HVG,HFT
HVG,MEH
KKN,ALF
KKN,LKL
KKN,TOS
KKN,VAW
KKN,VDS
KRS,BGO
KRS,CPH
KRS,SVG
KRS,TRD
KSU,BGO
KSU,MOL
KSU,SVG
KSU,TRD
LKL,TOS
