Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance
GDN,FCO,Gdansk,Poland,Rome,Italy,54.37760162353515,18.46619987487793,41.8002778,12.2388889,1471.6154527126903
GDN,GLA,Gdansk,Poland,Glasgow,United Kingdom,54.37760162353515,18.46619987487793,55.8718986511,-4.43306016922,1458.594059031101
GDN,GSE,Gdansk,Poland,Gothenborg,Sweden,54.37760162353515,18.46619987487793,57.7747,11.8704,556.528547179551
GDN,HAU,Gdansk,Poland,Haugesund,Norway,54.37760162353515,18.46619987487793,59.34529876709001,5.208360195159901,974.318992863393
GDN,KRS,Gdansk,Poland,Kristiansand,Norway,54.37760162353515,18.46619987487793,58.204201,8.08537,767.7691390668778
GDN,LBC,Gdansk,Poland,Luebeck,Germany,54.37760162353515,18.46619987487793,53.805400848400005,10.7192001343,508.9465588815688
GDN,LPL,Gdansk,Poland,Liverpool,United Kingdom,54.37760162353515,18.46619987487793,53.33359909057617,-2.849720001220703,1397.4350986741354
GDN,LTN,Gdansk,Poland,London,United Kingdom,54.37760162353515,18.46619987487793,51.87469863891602,-0.3683330118656158,1282.9833228088557
GDN,MMX,Gdansk,Poland,Malmoe,Sweden,54.37760162353515,18.46619987487793,55.53630536399999,13.3761978149,349.4877777632183
GDN,NYO,Gdansk,Poland,Stockholm,Sweden,54.37760162353515,18.46619987487793,58.78860092163086,16.912200927734375,499.59165359325647
GDN,SVG,Gdansk,Poland,Stavanger,Norway,54.37760162353515,18.46619987487793,58.876701354,5.637780189500001,928.2735481925884
GDN,TKU,Gdansk,Poland,Turku,Finland,54.37760162353515,18.46619987487793,60.514099121094,22.262800216675,718.8709337639377
GDN,TRD,Gdansk,Poland,Trondheim,Norway,54.37760162353515,18.46619987487793,63.45780179999999,10.9239998,1096.8443098865819
GDN,TRF,Gdansk,Poland,Sandefjord,Norway,54.37760162353515,18.46619987487793,59.1866989136,10.258600235,731.0608864248717
GLA,GDN,Glasgow,United Kingdom,Gdansk,Poland,55.8718986511,-4.43306016922,54.37760162353515,18.46619987487793,1458.594059031101
GLA,WAW,Glasgow,United Kingdom,Warsaw,Poland,55.8718986511,-4.43306016922,52.1656990051,20.9671001434,1699.2239681824756
GSE,BEG,Gothenborg,Sweden,Belgrade,Serbia,57.7747,11.8704,44.8184013367,20.3090991974,1552.7632177402797
GSE,BUD,Gothenborg,Sweden,Budapest,Hungary,57.7747,11.8704,47.429759999999995,19.261093,1252.1764873084142
GSE,GDN,Gothenborg,Sweden,Gdansk,Poland,57.7747,11.8704,54.37760162353515,18.46619987487793,556.528547179551
GSE,SKP,Gothenborg,Sweden,Skopje,Macedonia,57.7747,11.8704,41.961601,21.621401,1887.6433088091721
GSE,TZL,Gothenborg,Sweden,Null,Bosnia and Herzegovina,57.7747,11.8704,44.45869827270508,18.72480010986328,1554.1327838454442
GSE,WAW,Gothenborg,Sweden,Warsaw,Poland,57.7747,11.8704,52.1656990051,20.9671001434,850.7112178797458
GVA,OTP,Geneva,Switzerland,Bucharest,Romania,46.23809814453125,6.108950138092041,44.5711111,26.085,1566.2758361663318
HAU,GDN,Haugesund,Norway,Gdansk,Poland,59.34529876709001,5.208360195159901,54.37760162353515,18.46619987487793,974.318992863393
HHN,BUD,Hahn,Germany,Budapest,Hungary,49.9487,7.263889999999999,47.429759999999995,19.261093,922.9219849408381
HHN,KTW,Hahn,Germany,Katowice,Poland,49.9487,7.263889999999999,50.4743,19.08,841.966147139487
HHN,SKP,Hahn,Germany,Skopje,Macedonia,49.9487,7.263889999999999,41.961601,21.621401,1417.3664811139015
HHN,SOF,Hahn,Germany,Sofia,Bulgaria,49.9487,7.263889999999999,42.69669342041016,23.411436080932617,1474.3375499948113
HRK,WAW,Kharkov,Ukraine,Warsaw,Poland,49.92480087280274,36.290000915527344,52.1656990051,20.9671001434,1097.5508512404108
IEV,BUD,Kiev,Ukraine,Budapest,Hungary,50.40194,30.451940000000004,47.429759999999995,19.261093,880.9076983578608
IEV,LTN,Kiev,Ukraine,London,United Kingdom,50.40194,30.451940000000004,51.87469863891602,-0.3683330118656158,2140.359655361244
KIV,CIA,Chisinau,Moldova,Rome,Italy,46.92770004272461,28.93099975585937,41.7994,12.5949,1414.8099869573875
KIV,TSF,Chisinau,Moldova,Treviso,Italy,46.92770004272461,28.93099975585937,45.648399,12.1944,1291.3770241549057
KRS,GDN,Kristiansand,Norway,Gdansk,Poland,58.204201,8.08537,54.37760162353515,18.46619987487793,767.7691390668778
KSC,LTN,Kosice,Slovakia,London,United Kingdom,48.66310119628906,21.241100311279297,51.87469863891602,-0.3683330118656158,1570.5272648152961
KTW,BCN,Katowice,Poland,Barcelona,Spain,50.4743,19.08,41.2971,2.07846,1658.603404130272
KTW,BGO,Katowice,Poland,Bergen,Norway,50.4743,19.08,60.29339981,5.218140125,1393.762050817298
KTW,BGY,Katowice,Poland,Bergamo,Italy,50.4743,19.08,45.673901,9.70417,876.4858819223884
KTW,BVA,Katowice,Poland,Beauvais,France,50.4743,19.08,49.45439910888672,2.1127800941467285,1216.2337403559038
KTW,CGN,Katowice,Poland,Cologne,Germany,50.4743,19.08,50.8658981323,7.1427397728,841.4689029014268
KTW,CIA,Katowice,Poland,Rome,Italy,50.4743,19.08,41.7994,12.5949,1085.3478261627045
KTW,DSA,Katowice,Poland,"Doncaster, Sheffield",United Kingdom,50.4743,19.08,53.4805378105,-1.01065635681,1410.915400049717
KTW,DTM,Katowice,Poland,Dortmund,Germany,50.4743,19.08,51.518299102799986,7.61223983765,810.0357304631019
KTW,EIN,Katowice,Poland,Eindhoven,Netherlands,50.4743,19.08,51.4500999451,5.374529838559999,964.5268308400655
KTW,HHN,Katowice,Poland,Hahn,Germany,50.4743,19.08,49.9487,7.263889999999999,841.966147139487
KTW,LTN,Katowice,Poland,London,United Kingdom,50.4743,19.08,51.87469863891602,-0.3683330118656158,1360.600793316426
KTW,MMX,Katowice,Poland,Malmoe,Sweden,50.4743,19.08,55.53630536399999,13.3761978149,679.5602051193011
KTW,NAP,Katowice,Poland,Naples,Italy,50.4743,19.08,40.886002000000005,14.2908,1128.6124307984162
KTW,NYO,Katowice,Poland,Stockholm,Sweden,50.4743,19.08,58.78860092163086,16.912200927734375,934.8494370722984
KTW,SVG,Katowice,Poland,Stavanger,Norway,50.4743,19.08,58.876701354,5.637780189500001,1268.162377439761
KTW,TRF,Katowice,Poland,Sandefjord,Norway,50.4743,19.08,59.1866989136,10.258600235,1119.3675447121004
LBC,GDN,Luebeck,Germany,Gdansk,Poland,53.805400848400005,10.7192001343,54.37760162353515,18.46619987487793,508.9465588815688
LJU,CRL,Ljubljana,Slovenia,Charleroi,Belgium,46.223701,14.4576,50.459202000000005,4.4538199999999994,875.5142218387113
LJU,LTN,Ljubljana,Slovenia,London,United Kingdom,46.223701,14.4576,51.87469863891602,-0.3683330118656158,1246.5394552027444
LPL,GDN,Liverpool,United Kingdom,Gdansk,Poland,53.33359909057617,-2.849720001220703,54.37760162353515,18.46619987487793,1397.4350986741354
LPL,WAW,Liverpool,United Kingdom,Warsaw,Poland,53.33359909057617,-2.849720001220703,52.1656990051,20.9671001434,1600.7745372952459
LTN,BEG,London,United Kingdom,Belgrade,Serbia,51.87469863891602,-0.3683330118656158,44.8184013367,20.3090991974,1709.5207888832647
LTN,BOJ,London,United Kingdom,Bourgas,Bulgaria,51.87469863891602,-0.3683330118656158,42.56959915161133,27.515199661254886,2326.6684858858275
LTN,BUD,London,United Kingdom,Budapest,Hungary,51.87469863891602,-0.3683330118656158,47.429759999999995,19.261093,1491.541243206687
LTN,CLJ,London,United Kingdom,Cluj-napoca,Romania,51.87469863891602,-0.3683330118656158,46.78519821166992,23.686199188232425,1822.8885889848202
LTN,CRA,London,United Kingdom,Craiova,Romania,51.87469863891602,-0.3683330118656158,44.31809997558594,23.888599395751953,1975.3566556260162
LTN,DEB,London,United Kingdom,Debrecen,Hungary,51.87469863891602,-0.3683330118656158,47.48889923095703,21.61529922485352,1647.8015995300343
LTN,GDN,London,United Kingdom,Gdansk,Poland,51.87469863891602,-0.3683330118656158,54.37760162353515,18.46619987487793,1282.9833228088557
LTN,IEV,London,United Kingdom,Kiev,Ukraine,51.87469863891602,-0.3683330118656158,50.40194,30.451940000000004,2140.359655361244
LTN,KSC,London,United Kingdom,Kosice,Slovakia,51.87469863891602,-0.3683330118656158,48.66310119628906,21.241100311279297,1570.5272648152961
LTN,KTW,London,United Kingdom,Katowice,Poland,51.87469863891602,-0.3683330118656158,50.4743,19.08,1360.600793316426
LTN,LJU,London,United Kingdom,Ljubljana,Slovenia,51.87469863891602,-0.3683330118656158,46.223701,14.4576,1246.5394552027444
LTN,LUZ,London,United Kingdom,Lublin,Poland,51.87469863891602,-0.3683330118656158,51.240278,22.713611,1590.5921253196198
LTN,OTP,London,United Kingdom,Bucharest,Romania,51.87469863891602,-0.3683330118656158,44.5711111,26.085,2106.4612823696925
LTN,POZ,London,United Kingdom,Poznan,Poland,51.87469863891602,-0.3683330118656158,52.4210014343,16.8262996674,1172.0223694914753
LTN,PRG,London,United Kingdom,Prague,Czech Republic,51.87469863891602,-0.3683330118656158,50.1008,14.26,1040.8706314896824
LTN,RIX,London,United Kingdom,Riga,Latvia,51.87469863891602,-0.3683330118656158,56.92359924316406,23.971099853515625,1661.839442904714
LTN,SKP,London,United Kingdom,Skopje,Macedonia,51.87469863891602,-0.3683330118656158,41.961601,21.621401,1988.7754546783685
LTN,SOF,London,United Kingdom,Sofia,Bulgaria,51.87469863891602,-0.3683330118656158,42.69669342041016,23.411436080932617,2050.0338892674367
LTN,TGM,London,United Kingdom,Tirgu Mures,Romania,51.87469863891602,-0.3683330118656158,46.46770095825195,24.41250038146973,1888.363038840323
LTN,TSR,London,United Kingdom,Timisoara,Romania,51.87469863891602,-0.3683330118656158,45.80989837646485,21.337900161743164,1717.3582090057741
LTN,VAR,London,United Kingdom,Varna,Bulgaria,51.87469863891602,-0.3683330118656158,43.232101,27.8251,2304.731749389844
LTN,VNO,London,United Kingdom,Vilnius,Lithuania,51.87469863891602,-0.3683330118656158,54.634102,25.285801,1723.8798809467066
LTN,WAW,London,United Kingdom,Warsaw,Poland,51.87469863891602,-0.3683330118656158,52.1656990051,20.9671001434,1455.0192311168078
LTN,WRO,London,United Kingdom,Wroclaw,Poland,51.87469863891602,-0.3683330118656158,51.10269927979999,16.885799408,1194.8992246139464
LUZ,LTN,Lublin,Poland,London,United Kingdom,51.240278,22.713611,51.87469863891602,-0.3683330118656158,1590.5921253196198
LUZ,TRF,Lublin,Poland,Sandefjord,Norway,51.240278,22.713611,59.1866989136,10.258600235,1181.6012957979915
MAD,BUD,Madrid,Spain,Budapest,Hungary,40.471926,-3.56264,47.429759999999995,19.261093,1974.8390761751011
MAD,CLJ,Madrid,Spain,Cluj-napoca,Romania,40.471926,-3.56264,46.78519821166992,23.686199188232425,2289.3399996824282
MAD,OTP,Madrid,Spain,Bucharest,Romania,40.471926,-3.56264,44.5711111,26.085,2457.974652468267
MAD,SOF,Madrid,Spain,Sofia,Bulgaria,40.471926,-3.56264,42.69669342041016,23.411436080932617,2247.427353080975
MAD,TSR,Madrid,Spain,Timisoara,Romania,40.471926,-3.56264,45.80989837646485,21.337900161743164,2095.9649782798524
MLA,BUD,Malta,Malta,Budapest,Hungary,35.857498,14.4775,47.429759999999995,19.261093,1346.0828445523298
MMX,BEG,Malmoe,Sweden,Belgrade,Serbia,55.53630536399999,13.3761978149,44.8184013367,20.3090991974,1288.4513003770794
MMX,BUD,Malmoe,Sweden,Budapest,Hungary,55.53630536399999,13.3761978149,47.429759999999995,19.261093,988.3904606588851
MMX,GDN,Malmoe,Sweden,Gdansk,Poland,55.53630536399999,13.3761978149,54.37760162353515,18.46619987487793,349.4877777632183
MMX,KTW,Malmoe,Sweden,Katowice,Poland,55.53630536399999,13.3761978149,50.4743,19.08,679.5602051193011
MMX,SKP,Malmoe,Sweden,Skopje,Macedonia,55.53630536399999,13.3761978149,41.961601,21.621401,1623.293350316232
MMX,TZL,Malmoe,Sweden,Null,Bosnia and Herzegovina,55.53630536399999,13.3761978149,44.45869827270508,18.72480010986328,1288.7839485491027
MMX,WAW,Malmoe,Sweden,Warsaw,Poland,55.53630536399999,13.3761978149,52.1656990051,20.9671001434,622.6325533867853
MXP,BUD,Milano,Italy,Budapest,Hungary,45.6306,8.728110000000001,47.429759999999995,19.261093,829.5069332147598
MXP,OTP,Milano,Italy,Bucharest,Romania,45.6306,8.728110000000001,44.5711111,26.085,1364.7026072415697
NAP,BUD,Naples,Italy,Budapest,Hungary,40.886002000000005,14.2908,47.429759999999995,19.261093,828.2259369051914
NAP,KTW,Naples,Italy,Katowice,Poland,40.886002000000005,14.2908,50.4743,19.08,1128.6124307984162
NAP,OTP,Naples,Italy,Bucharest,Romania,40.886002000000005,14.2908,44.5711111,26.085,1045.623280766756
NAP,PRG,Naples,Italy,Prague,Czech Republic,40.886002000000005,14.2908,50.1008,14.26,1024.641575242818
NYO,BEG,Stockholm,Sweden,Belgrade,Serbia,58.78860092163086,16.912200927734375,44.8184013367,20.3090991974,1570.3679946602751
NYO,BUD,Stockholm,Sweden,Budapest,Hungary,58.78860092163086,16.912200927734375,47.429759999999995,19.261093,1272.5381028928846
NYO,GDN,Stockholm,Sweden,Gdansk,Poland,58.78860092163086,16.912200927734375,54.37760162353515,18.46619987487793,499.59165359325647
NYO,KTW,Stockholm,Sweden,Katowice,Poland,58.78860092163086,16.912200927734375,50.4743,19.08,934.8494370722984
NYO,POZ,Stockholm,Sweden,Poznan,Poland,58.78860092163086,16.912200927734375,52.4210014343,16.8262996674,708.0651606027815
NYO,SKP,Stockholm,Sweden,Skopje,Macedonia,58.78860092163086,16.912200927734375,41.961601,21.621401,1899.4954525675403
NYO,WAW,Stockholm,Sweden,Warsaw,Poland,58.78860092163086,16.912200927734375,52.1656990051,20.9671001434,779.1518393165063
OTP,AHO,Bucharest,Romania,Alghero,Italy,44.5711111,26.085,40.632099,8.29077,1517.3067227704469
OTP,BCN,Bucharest,Romania,Barcelona,Spain,44.5711111,26.085,41.2971,2.07846,1980.4718075012772
OTP,BGY,Bucharest,Romania,Bergamo,Italy,44.5711111,26.085,45.673901,9.70417,1288.774906614522
OTP,BLQ,Bucharest,Romania,Bologna,Italy,44.5711111,26.085,44.5354,11.2887,1170.8180306434758
OTP,BRI,Bucharest,Romania,Bari,Italy,44.5711111,26.085,41.138901,16.760599,849.7969732520564
OTP,BVA,Bucharest,Romania,Beauvais,France,44.5711111,26.085,49.45439910888672,2.1127800941467285,1887.677374770251
OTP,CIA,Bucharest,Romania,Rome,Italy,44.5711111,26.085,41.7994,12.5949,1134.817234198259
OTP,CRL,Bucharest,Romania,Charleroi,Belgium,44.5711111,26.085,50.459202000000005,4.4538199999999994,1743.5533537881063
OTP,CTA,Bucharest,Romania,Catania,Italy,44.5711111,26.085,37.466801,15.0664,1214.0274200346248
OTP,CUF,Bucharest,Romania,Cuneo,Italy,44.5711111,26.085,44.547001,7.62322,1459.5895757307742
OTP,DTM,Bucharest,Romania,Dortmund,Germany,44.5711111,26.085,51.518299102799986,7.61223983765,1569.27775621462
OTP,EIN,Bucharest,Romania,Eindhoven,Netherlands,44.5711111,26.085,51.4500999451,5.374529838559999,1711.9827149917999
OTP,GVA,Bucharest,Romania,Geneva,Switzerland,44.5711111,26.085,46.23809814453125,6.108950138092041,1566.2758361663318
OTP,LTN,Bucharest,Romania,London,United Kingdom,44.5711111,26.085,51.87469863891602,-0.3683330118656158,2106.4612823696925
OTP,MAD,Bucharest,Romania,Madrid,Spain,44.5711111,26.085,40.471926,-3.56264,2457.974652468267
OTP,MXP,Bucharest,Romania,Milano,Italy,44.5711111,26.085,45.6306,8.728110000000001,1364.7026072415697
OTP,NAP,Bucharest,Romania,Naples,Italy,44.5711111,26.085,40.886002000000005,14.2908,1045.623280766756
OTP,PEG,Bucharest,Romania,Perugia,Italy,44.5711111,26.085,43.095901,12.5132,1099.5755768788856
OTP,PSA,Bucharest,Romania,Pisa,Italy,44.5711111,26.085,43.683899,10.3927,1254.4117466861085
OTP,TRF,Bucharest,Romania,Sandefjord,Norway,44.5711111,26.085,59.1866989136,10.258600235,1943.988359875595
OTP,TSF,Bucharest,Romania,Treviso,Italy,44.5711111,26.085,45.648399,12.1944,1095.2402215494037
OTP,VLC,Bucharest,Romania,Valencia,Spain,44.5711111,26.085,39.4893,-0.481625,2254.826132345646
OTP,VRN,Bucharest,Romania,Villafranca,Italy,44.5711111,26.085,45.395699,10.8885,1196.9163322597756
PEG,OTP,Perugia,Italy,Bucharest,Romania,43.095901,12.5132,44.5711111,26.085,1099.5755768788856
POZ,BCN,Poznan,Poland,Barcelona,Spain,52.4210014343,16.8262996674,41.2971,2.07846,1663.1943610140693
POZ,BVA,Poznan,Poland,Beauvais,France,52.4210014343,16.8262996674,49.45439910888672,2.1127800941467285,1080.240025865244
POZ,DSA,Poznan,Poland,"Doncaster, Sheffield",United Kingdom,52.4210014343,16.8262996674,53.4805378105,-1.01065635681,1197.608050665196
POZ,LTN,Poznan,Poland,London,United Kingdom,52.4210014343,16.8262996674,51.87469863891602,-0.3683330118656158,1172.0223694914753
POZ,NYO,Poznan,Poland,Stockholm,Sweden,52.4210014343,16.8262996674,58.78860092163086,16.912200927734375,708.0651606027815
POZ,TRF,Poznan,Poland,Sandefjord,Norway,52.4210014343,16.8262996674,59.1866989136,10.258600235,856.0627228702526
PRG,BGY,Prague,Czech Republic,Bergamo,Italy,50.1008,14.26,45.673901,9.70417,597.8383881068811
PRG,BRI,Prague,Czech Republic,Bari,Italy,50.1008,14.26,41.138901,16.760599,1015.1580765139342
PRG,FCO,Prague,Czech Republic,Rome,Italy,50.1008,14.26,41.8002778,12.2388889,936.0123537136265
PRG,LTN,Prague,Czech Republic,London,United Kingdom,50.1008,14.26,51.87469863891602,-0.3683330118656158,1040.8706314896824
PRG,NAP,Prague,Czech Republic,Naples,Italy,50.1008,14.26,40.886002000000005,14.2908,1024.641575242818
PRG,TSF,Prague,Czech Republic,Treviso,Italy,50.1008,14.26,45.648399,12.1944,518.4462014668245
PSA,OTP,Pisa,Italy,Bucharest,Romania,43.683899,10.3927,44.5711111,26.085,1254.4117466861085
RIX,BGO,Riga,Latvia,Bergen,Norway,56.92359924316406,23.971099853515625,60.29339981,5.218140125,1144.2943028848777
RIX,EIN,Riga,Latvia,Eindhoven,Netherlands,56.92359924316406,23.971099853515625,51.4500999451,5.374529838559999,1348.5245523877009
RIX,LTN,Riga,Latvia,London,United Kingdom,56.92359924316406,23.971099853515625,51.87469863891602,-0.3683330118656158,1661.839442904714
RIX,TRF,Riga,Latvia,Sandefjord,Norway,56.92359924316406,23.971099853515625,59.1866989136,10.258600235,843.3299234917002
SAW,BUD,Istanbul,Turkey,Budapest,Hungary,40.898601532,29.3092002869,47.429759999999995,19.261093,1079.968905345463
SKG,BUD,Thessaloniki,Greece,Budapest,Hungary,40.51969909667969,22.97089958190918,47.429759999999995,19.261093,823.4620436353241
SKP,BGY,Skopje,Macedonia,Bergamo,Italy,41.961601,21.621401,45.673901,9.70417,1040.107759608585
SKP,CGN,Skopje,Macedonia,Cologne,Germany,41.961601,21.621401,50.8658981323,7.1427397728,1482.6403559333667
SKP,CRL,Skopje,Macedonia,Charleroi,Belgium,41.961601,21.621401,50.459202000000005,4.4538199999999994,1617.8467740598878
SKP,DTM,Skopje,Macedonia,Dortmund,Germany,41.961601,21.621401,51.518299102799986,7.61223983765,1501.4193213694716
SKP,EIN,Skopje,Macedonia,Eindhoven,Netherlands,41.961601,21.621401,51.4500999451,5.374529838559999,1620.8265258899173
SKP,FMM,Skopje,Macedonia,Memmingen,Germany,41.961601,21.621401,47.9888000488,10.2395000458,1116.4517192539888
SKP,GSE,Skopje,Macedonia,Gothenborg,Sweden,41.961601,21.621401,57.7747,11.8704,1887.6433088091721
SKP,HHN,Skopje,Macedonia,Hahn,Germany,41.961601,21.621401,49.9487,7.263889999999999,1417.3664811139015
SKP,LTN,Skopje,Macedonia,London,United Kingdom,41.961601,21.621401,51.87469863891602,-0.3683330118656158,1988.7754546783685
SKP,MMX,Skopje,Macedonia,Malmoe,Sweden,41.961601,21.621401,55.53630536399999,13.3761978149,1623.293350316232
SKP,NYO,Skopje,Macedonia,Stockholm,Sweden,41.961601,21.621401,58.78860092163086,16.912200927734375,1899.4954525675403
SKP,TSF,Skopje,Macedonia,Treviso,Italy,41.961601,21.621401,45.648399,12.1944,859.656017450704
SOF,BCN,Sofia,Bulgaria,Barcelona,Spain,42.69669342041016,23.411436080932617,41.2971,2.07846,1765.0470709274482
SOF,BGY,Sofia,Bulgaria,Bergamo,Italy,42.69669342041016,23.411436080932617,45.673901,9.70417,1140.3416798200792
SOF,BLQ,Sofia,Bulgaria,Bologna,Italy,42.69669342041016,23.411436080932617,44.5354,11.2887,996.0981425604263
SOF,BVA,Sofia,Bulgaria,Beauvais,France,42.69669342041016,23.411436080932617,49.45439910888672,2.1127800941467285,1798.4347709134402
SOF,CRL,Sofia,Bulgaria,Charleroi,Belgium,42.69669342041016,23.411436080932617,50.459202000000005,4.4538199999999994,1679.411244543996
SOF,DTM,Sofia,Bulgaria,Dortmund,Germany,42.69669342041016,23.411436080932617,51.518299102799986,7.61223983765,1540.9129631914789
SOF,EIN,Sofia,Bulgaria,Eindhoven,Netherlands,42.69669342041016,23.411436080932617,51.4500999451,5.374529838559999,1669.934451652072
SOF,FCO,Sofia,Bulgaria,Rome,Italy,42.69669342041016,23.411436080932617,41.8002778,12.2388889,924.3154272322065
SOF,HHN,Sofia,Bulgaria,Hahn,Germany,42.69669342041016,23.411436080932617,49.9487,7.263889999999999,1474.3375499948113
SOF,LTN,Sofia,Bulgaria,London,United Kingdom,42.69669342041016,23.411436080932617,51.87469863891602,-0.3683330118656158,2050.0338892674367
SOF,MAD,Sofia,Bulgaria,Madrid,Spain,42.69669342041016,23.411436080932617,40.471926,-3.56264,2247.427353080975
SOF,VLC,Sofia,Bulgaria,Valencia,Spain,42.69669342041016,23.411436080932617,39.4893,-0.481625,2026.7126026450148
SVG,GDN,Stavanger,Norway,Gdansk,Poland,58.876701354,5.637780189500001,54.37760162353515,18.46619987487793,928.2735481925884
SVG,KTW,Stavanger,Norway,Katowice,Poland,58.876701354,5.637780189500001,50.4743,19.08,1268.162377439761
SVG,SZZ,Stavanger,Norway,Szczecin,Poland,58.876701354,5.637780189500001,53.584701538100006,14.9021997452,819.67112441264
SVG,VNO,Stavanger,Norway,Vilnius,Lithuania,58.876701354,5.637780189500001,54.634102,25.285801,1281.4159438559557
SZZ,SVG,Szczecin,Poland,Stavanger,Norway,53.584701538100006,14.9021997452,58.876701354,5.637780189500001,819.67112441264
SZZ,TRF,Szczecin,Poland,Sandefjord,Norway,53.584701538100006,14.9021997452,59.1866989136,10.258600235,684.9761708581023
TGM,BVA,Tirgu Mures,Romania,Beauvais,France,46.46770095825195,24.41250038146973,49.45439910888672,2.1127800941467285,1686.7591882810386
TGM,DTM,Tirgu Mures,Romania,Dortmund,Germany,46.46770095825195,24.41250038146973,51.518299102799986,7.61223983765,1344.2127441680668
TGM,LTN,Tirgu Mures,Romania,London,United Kingdom,46.46770095825195,24.41250038146973,51.87469863891602,-0.3683330118656158,1888.363038840323
TKU,GDN,Turku,Finland,Gdansk,Poland,60.514099121094,22.262800216675,54.37760162353515,18.46619987487793,718.8709337639377
TRD,GDN,Trondheim,Norway,Gdansk,Poland,63.45780179999999,10.9239998,54.37760162353515,18.46619987487793,1096.8443098865819
TRF,BEG,Sandefjord,Norway,Belgrade,Serbia,59.1866989136,10.258600235,44.8184013367,20.3090991974,1735.0648256380928
TRF,GDN,Sandefjord,Norway,Gdansk,Poland,59.1866989136,10.258600235,54.37760162353515,18.46619987487793,731.0608864248717
TRF,KTW,Sandefjord,Norway,Katowice,Poland,59.1866989136,10.258600235,50.4743,19.08,1119.3675447121004
TRF,LUZ,Sandefjord,Norway,Lublin,Poland,59.1866989136,10.258600235,51.240278,22.713611,1181.6012957979915
TRF,OTP,Sandefjord,Norway,Bucharest,Romania,59.1866989136,10.258600235,44.5711111,26.085,1943.988359875595
TRF,POZ,Sandefjord,Norway,Poznan,Poland,59.1866989136,10.258600235,52.4210014343,16.8262996674,856.0627228702526
TRF,RIX,Sandefjord,Norway,Riga,Latvia,59.1866989136,10.258600235,56.92359924316406,23.971099853515625,843.3299234917002
TRF,SZZ,Sandefjord,Norway,Szczecin,Poland,59.1866989136,10.258600235,53.584701538100006,14.9021997452,684.9761708581023
TRF,VNO,Sandefjord,Norway,Vilnius,Lithuania,59.1866989136,10.258600235,54.634102,25.285801,1039.998995775391
TRF,WAW,Sandefjord,Norway,Warsaw,Poland,59.1866989136,10.258600235,52.1656990051,20.9671001434,1027.2304468801215
TRF,WRO,Sandefjord,Norway,Wroclaw,Poland,59.1866989136,10.258600235,51.10269927979999,16.885799408,991.5329933634133
TSF,CLJ,Treviso,Italy,Cluj-napoca,Romania,45.648399,12.1944,46.78519821166992,23.686199188232425,892.3336561141739
TSF,KIV,Treviso,Italy,Chisinau,Moldova,45.648399,12.1944,46.92770004272461,28.93099975585937,1291.3770241549057
TSF,OTP,Treviso,Italy,Bucharest,Romania,45.648399,12.1944,44.5711111,26.085,1095.2402215494037
TSF,PRG,Treviso,Italy,Prague,Czech Republic,45.648399,12.1944,50.1008,14.26,518.4462014668245
TSF,SKP,Treviso,Italy,Skopje,Macedonia,45.648399,12.1944,41.961601,21.621401,859.656017450704
TSF,TSR,Treviso,Italy,Timisoara,Romania,45.648399,12.1944,45.80989837646485,21.337900161743164,709.5558612985582
TSR,BCN,Timisoara,Romania,Barcelona,Spain,45.80989837646485,21.337900161743164,41.2971,2.07846,1626.4156568922403
TSR,BGY,Timisoara,Romania,Bergamo,Italy,45.80989837646485,21.337900161743164,45.673901,9.70417,902.129919849162
TSR,BLQ,Timisoara,Romania,Bologna,Italy,45.80989837646485,21.337900161743164,44.5354,11.2887,799.831864997238
TSR,BVA,Timisoara,Romania,Beauvais,France,45.80989837646485,21.337900161743164,49.45439910888672,2.1127800941467285,1491.864476569346
TSR,CIA,Timisoara,Romania,Rome,Italy,45.80989837646485,21.337900161743164,41.7994,12.5949,830.6211710945413
TSR,DTM,Timisoara,Romania,Dortmund,Germany,45.80989837646485,21.337900161743164,51.518299102799986,7.61223983765,1188.3522795219735
TSR,LTN,Timisoara,Romania,London,United Kingdom,45.80989837646485,21.337900161743164,51.87469863891602,-0.3683330118656158,1717.3582090057741
TSR,MAD,Timisoara,Romania,Madrid,Spain,45.80989837646485,21.337900161743164,40.471926,-3.56264,2095.9649782798524
TSR,TSF,Timisoara,Romania,Treviso,Italy,45.80989837646485,21.337900161743164,45.648399,12.1944,709.5558612985582
TSR,VLC,Timisoara,Romania,Valencia,Spain,45.80989837646485,21.337900161743164,39.4893,-0.481625,1910.2923415430407
TZL,GSE,Null,Bosnia and Herzegovina,Gothenborg,Sweden,44.45869827270508,18.72480010986328,57.7747,11.8704,1554.1327838454442
TZL,MMX,Null,Bosnia and Herzegovina,Malmoe,Sweden,44.45869827270508,18.72480010986328,55.53630536399999,13.3761978149,1288.7839485491027
VAR,LTN,Varna,Bulgaria,London,United Kingdom,43.232101,27.8251,51.87469863891602,-0.3683330118656158,2304.731749389844
VLC,CLJ,Valencia,Spain,Cluj-napoca,Romania,39.4893,-0.481625,46.78519821166992,23.686199188232425,2111.3864787594475
VLC,OTP,Valencia,Spain,Bucharest,Romania,39.4893,-0.481625,44.5711111,26.085,2254.826132345646
VLC,SOF,Valencia,Spain,Sofia,Bulgaria,39.4893,-0.481625,42.69669342041016,23.411436080932617,2026.7126026450148
